VEHICLE_ID,CUSTOMER_ID,DEALER_ID,VIN,YEAR,MAKE,MODEL,TRIM,COLOR,MILEAGE,PURCHASE_DATE,IS_LEASE,LEASE_END_DATE,CREATED_AT
VEH00214,CUS00214,DLR005,12154821619049584,2022,BMW,X5,EX,Brown,64068,2023-06-07,True,2024-06-09,2020-01-04
VEH00215,CUS00215,DLR001,19380666464586792,2021,Toyota,Tacoma,Base,Green,84957,2023-04-12,False,,2020-11-09
VEH00216,CUS00216,DLR001,18837292873866326,2018,Toyota,Corolla,LE,Gray,21275,2023-11-30,False,,2023-11-22
VEH00217,CUS00217,DLR001,17827644219756429,2020,Toyota,Highlander,,Black,97224,2021-10-10,False,,2021-01-25
VEH00218,CUS00218,DLR001,16764818409781769,2018,Kia,Sorento,Limited,Beige,86396,2022-09-09,False,,2023-01-22
VEH00219,CUS00219,DLR005,18367662607770940,2019,Hyundai,Tucson,Sport,Blue,51236,2020-04-15,False,,2021-09-24
VEH00220,CUS00220,DLR002,13386769642079641,2020,Honda,Accord,Base,Black,76544,2022-06-17,False,,2020-06-07
VEH00221,CUS00221,DLR005,10140754488064777,2020,BMW,7 Series,EX,Black,103075,2020-07-09,True,2024-01-28,2022-10-26
VEH00222,CUS00222,DLR002,11837097074828824,2020,Honda,CR-V,Base,Black,119900,2022-12-29,False,,2022-12-09
VEH00223,CUS00223,DLR003,11049816866740668,2019,Ford,Escape,,Gray,114955,2023-11-15,False,,2020-01-08
VEH00224,CUS00224,DLR001,15263060368323515,2022,Toyota,Tacoma,LX,White,115898,2021-05-05,False,,2021-05-23
VEH00225,CUS00225,DLR004,11220752299163359,2019,Chevrolet,Colorado,Base,Beige,99342,2020-02-23,True,2023-12-01,2020-09-26
VEH00226,CUS00226,DLR004,11095755020408270,2020,Chevrolet,Colorado,LE,Red,95625,2019-12-24,False,,2021-09-22
VEH00227,CUS00227,DLR004,14163556969074705,2019,Chevrolet,Traverse,LE,Green,29903,2023-03-22,False,,2023-08-08
VEH00228,CUS00228,DLR002,19212141236806192,2023,Honda,Accord,LX,Brown,42301,2022-05-09,False,,2022-08-23
VEH00229,CUS00229,DLR003,13712361469496729,2022,Ford,Escape,XLE,Silver,14088,2020-09-29,False,,2021-05-22
VEH00230,CUS00230,DLR001,19798351998787225,2021,Toyota,Tacoma,Limited,Brown,89651,2019-03-10,False,,2020-09-29
VEH00231,CUS00231,DLR001,14830336754511685,2020,Toyota,Tacoma,LE,Beige,42274,2020-04-16,False,,2020-04-21
VEH00232,CUS00232,DLR005,11764628088689156,2022,BMW,X5,,Brown,73352,2021-03-20,False,,2023-05-05
VEH00233,CUS00233,DLR002,14647212902383896,2020,Honda,Odyssey,Limited,Blue,81963,2023-05-23,False,,2020-07-25
VEH00234,CUS00234,DLR003,19932382563467151,2021,Ford,Bronco,LE,Green,60509,2022-08-30,True,2024-05-26,2023-09-12
VEH00235,CUS00235,DLR005,16135345930854791,2018,Kia,Sorento,LX,Green,72318,2019-09-24,False,,2022-09-11
VEH00236,CUS00236,DLR004,13982851718494077,2020,Chevrolet,Malibu,XLE,Black,104338,2020-02-22,False,,2022-09-20
VEH00237,CUS00237,DLR004,11569165500616083,2022,Chevrolet,Traverse,Sport,Gray,53110,2021-05-07,False,,2021-04-27
VEH00238,CUS00238,DLR004,17116706597907358,2020,Chevrolet,Colorado,LX,Black,32610,2020-05-31,False,,2020-05-20
VEH00239,CUS00239,DLR004,14179043772917716,2021,Chevrolet,Traverse,XLE,Black,14950,2020-04-20,False,,2020-09-01
VEH00240,CUS00240,DLR003,11587356988733449,2022,Ford,Escape,LX,Gold,74868,2022-12-29,False,,2023-05-05
VEH00241,CUS00241,DLR002,15802985004838515,2022,Honda,Pilot,Limited,Black,82639,2022-12-05,False,,2020-04-10
VEH00242,CUS00242,DLR005,11729744027890273,2020,Kia,Sorento,XLE,Black,110573,2019-10-05,False,,2023-11-24
VEH00243,CUS00243,DLR005,15510448080445071,2021,BMW,X3,LX,Blue,107130,2019-03-05,False,,2020-07-09
VEH00244,CUS00244,DLR003,11896300662106637,2022,Ford,Escape,LX,Blue,35177,2023-11-22,True,2024-02-10,2020-09-18
VEH00245,CUS00245,DLR003,12501044571925238,2018,Kia,Optima,LE,Red,72127,2021-02-26,False,,2022-05-22
VEH00246,CUS00246,DLR002,17003408847568024,2020,Honda,Odyssey,,Blue,50658,2023-10-13,False,,2021-07-13
VEH00247,CUS00247,DLR002,14483266001729492,2018,Honda,Civic,Limited,Silver,102307,2021-01-08,True,2023-10-16,2023-08-13
VEH00248,CUS00248,DLR004,16676127264623613,2019,Chevrolet,Colorado,,Silver,71423,2023-03-09,False,,2021-01-26
VEH00249,CUS00249,DLR001,12275594895240629,2019,Toyota,Tacoma,Base,Red,26463,2023-06-10,False,,2021-03-18
VEH00250,CUS00250,DLR004,17746052848549943,2020,Nissan,Rogue,Base,Silver,49429,2019-10-26,True,2023-10-26,2020-04-22
VEH00251,CUS00251,DLR003,10366894208383767,2019,Ford,Explorer,Base,Gray,16847,2023-11-13,True,2024-05-28,2022-03-24
VEH00252,CUS00252,DLR005,14345092671248648,2021,BMW,X5,Sport,Gold,93610,2023-01-31,False,,2022-05-18
VEH00253,CUS00253,DLR001,17854644211684069,2020,Nissan,Altima,Sport,White,14425,2021-05-22,False,,2020-06-13
VEH00254,CUS00254,DLR001,11906712704204438,2020,Toyota,Camry,LE,Red,25769,2020-03-29,False,,2021-09-05
VEH00255,CUS00255,DLR004,10381734862024180,2019,Chevrolet,Silverado,Sport,Beige,43521,2021-04-26,False,,2023-08-16
VEH00256,CUS00256,DLR004,14927475488804783,2019,Chevrolet,Silverado,EX,Blue,30369,2019-08-04,False,,2022-02-16
VEH00257,CUS00257,DLR004,19887878138408690,2019,Hyundai,Tucson,SE,Blue,25876,2021-05-24,False,,2022-07-10
VEH00258,CUS00258,DLR002,19378238113685481,2020,Honda,Pilot,,Gray,36736,2019-04-19,True,2024-03-08,2021-04-26
VEH00259,CUS00259,DLR003,14827949873384073,2019,Ford,Edge,,Gold,16999,2019-07-20,False,,2020-02-04
VEH00260,CUS00260,DLR004,13264263538847192,2021,Chevrolet,Colorado,LX,Gold,25490,2023-11-17,False,,2020-12-13
VEH00261,CUS00261,DLR005,18381105051840632,2020,Hyundai,Sonata,Base,Beige,117692,2021-10-22,False,,2020-07-03
VEH00262,CUS00262,DLR002,15781838989132596,2020,Honda,Odyssey,Sport,Gold,25293,2020-09-19,False,,2021-11-23
VEH00263,CUS00263,DLR002,19460889186154605,2022,Honda,Pilot,EX,Brown,93455,2020-11-19,True,2024-05-10,2021-02-04
VEH00264,CUS00264,DLR001,13763388137111543,2022,Toyota,RAV4,SE,Green,97839,2022-11-21,False,,2021-03-27
VEH00265,CUS00265,DLR004,19668022623475064,2022,Chevrolet,Silverado,SE,Green,36075,2021-09-08,False,,2020-01-09
VEH00266,CUS00266,DLR002,13996950850079643,2021,Honda,Odyssey,Limited,Gray,36389,2023-04-19,True,2024-05-04,2021-08-18
VEH00267,CUS00267,DLR002,14487181043760477,2021,Honda,Accord,Sport,Green,69603,2022-10-19,False,,2021-08-24
VEH00268,CUS00268,DLR004,17656960244311193,2018,Chevrolet,Silverado,,Gray,40821,2021-07-18,False,,2020-02-09
VEH00269,CUS00269,DLR003,15577039326117182,2018,Ford,F-150,LE,Brown,25301,2022-02-21,True,2024-05-16,2022-07-04
VEH00270,CUS00270,DLR003,14136247673488088,2019,Ford,Explorer,,Black,62651,2023-09-18,False,,2023-06-24
VEH00271,CUS00271,DLR003,16796395440986291,2020,Ford,Explorer,XLE,White,38142,2022-05-01,False,,2020-09-19
VEH00272,CUS00272,DLR002,18910414520938667,2021,Honda,CR-V,XLE,Black,119630,2020-09-05,False,,2022-09-29
VEH00273,CUS00273,DLR004,13722860632448427,2019,Chevrolet,Malibu,Sport,White,77703,2021-06-28,False,,2021-08-09
VEH00274,CUS00274,DLR001,14533637791374678,2021,Toyota,Tacoma,XLE,Black,59152,2021-06-19,False,,2020-04-10
VEH00275,CUS00275,DLR001,13702668800394809,2021,Toyota,Tacoma,LE,Gold,105845,2022-06-29,False,,2022-09-16
VEH00276,CUS00276,DLR003,11826110471121812,2021,Nissan,Rogue,XLE,Black,113240,2022-11-26,False,,2021-12-17
VEH00277,CUS00277,DLR003,10319011934700169,2020,Ford,Explorer,Base,Gold,106429,2022-07-31,False,,2023-03-07
VEH00278,CUS00278,DLR001,19817928327149119,2021,Toyota,Tacoma,EX,Red,51605,2019-03-31,False,,2021-01-02
VEH00279,CUS00279,DLR005,15615181601931625,2019,BMW,3 Series,LX,Green,33377,2022-10-09,False,,2023-01-10
VEH00280,CUS00280,DLR004,18123578534734754,2019,Chevrolet,Traverse,EX,Black,11960,2020-02-05,False,,2022-02-01
VEH00281,CUS00281,DLR002,16309983928135924,2020,Honda,Accord,LX,Red,83518,2021-11-22,False,,2023-11-27
VEH00282,CUS00282,DLR002,10520855020975619,2022,Honda,CR-V,Sport,Blue,115326,2023-06-16,False,,2022-03-18
VEH00283,CUS00283,DLR001,17598170074905396,2022,Toyota,RAV4,EX,Black,107865,2019-11-05,True,2023-12-17,2020-10-05
VEH00284,CUS00284,DLR003,12878658252184089,2022,Ford,F-150,Base,Gray,103836,2020-05-03,False,,2022-10-10
VEH00285,CUS00285,DLR002,15882122808616502,2020,Honda,Pilot,Limited,Black,71564,2020-12-08,False,,2023-03-28
VEH00286,CUS00286,DLR001,18532390832899252,2019,Toyota,Corolla,SE,Gray,12180,2023-02-14,False,,2021-07-09
VEH00287,CUS00287,DLR004,11133109670737422,2022,Chevrolet,Traverse,SE,Gold,54385,2020-02-20,True,2024-04-13,2020-07-31
VEH00288,CUS00288,DLR001,15204573084700072,2020,Nissan,Rogue,LX,Beige,81292,2019-02-21,True,2024-03-11,2020-03-06
VEH00289,CUS00289,DLR004,13154996839917424,2019,Chevrolet,Colorado,,Beige,44584,2021-09-06,False,,2021-11-03
VEH00290,CUS00290,DLR004,12561821627967436,2019,Chevrolet,Malibu,Limited,Gold,58996,2021-07-02,False,,2021-03-16
VEH00291,CUS00291,DLR001,10205820112162546,2020,Toyota,RAV4,Base,Blue,107650,2022-12-20,False,,2021-10-22
VEH00292,CUS00292,DLR002,16330220591015831,2022,Honda,CR-V,LE,Green,46024,2022-03-19,True,2024-05-06,2022-12-16
VEH00293,CUS00293,DLR005,18412960713436185,2020,BMW,X5,XLE,Beige,60023,2021-11-25,False,,2023-11-01
VEH00294,CUS00294,DLR005,15611539076898361,2022,BMW,7 Series,Sport,Black,33768,2021-02-25,False,,2023-05-30
VEH00295,CUS00295,DLR003,16640136763407354,2022,Ford,Escape,XLE,Silver,114665,2023-05-05,True,2024-03-03,2020-02-13
VEH00296,CUS00296,DLR001,15570058953456235,2023,Toyota,Camry,LX,Gold,91689,2022-11-16,True,2024-04-30,2022-04-13
VEH00297,CUS00297,DLR003,17663458696456822,2023,Ford,Bronco,SE,White,82627,2019-04-03,False,,2021-06-13
VEH00298,CUS00298,DLR001,15578578573306289,2022,Toyota,Camry,LX,Black,79965,2020-04-10,False,,2021-11-18
VEH00299,CUS00299,DLR003,15249012461108065,2022,Ford,Escape,LE,Blue,37983,2021-06-03,True,2023-10-18,2023-05-15
VEH00300,CUS00300,DLR004,10346670706306563,2021,Chevrolet,Traverse,XLE,Green,29847,2019-12-25,False,,2021-03-03
VEH00301,CUS00301,DLR005,18592255164156096,2022,BMW,3 Series,XLE,Brown,102016,2019-04-14,True,2024-01-25,2020-09-26
VEH00302,CUS00302,DLR002,12423572065647677,2019,Honda,Odyssey,Sport,Gray,71950,2020-10-31,False,,2021-08-14
VEH00303,CUS00303,DLR003,17270204131044434,2021,Hyundai,Tucson,LE,Red,102420,2023-03-30,False,,2023-05-05
VEH00304,CUS00304,DLR004,17627688390365217,2019,Chevrolet,Malibu,LX,Green,65975,2020-03-03,True,2024-03-14,2022-12-14
VEH00305,CUS00305,DLR005,11147265932932880,2022,BMW,5 Series,LX,Green,37070,2021-04-28,False,,2022-12-16
VEH00306,CUS00306,DLR001,17873604500821529,2023,Toyota,RAV4,,Gold,39714,2019-09-04,True,2024-01-27,2022-11-22
VEH00307,CUS00307,DLR002,10768679950361139,2018,Kia,Optima,XLE,Beige,97343,2022-06-14,False,,2022-12-28
VEH00308,CUS00308,DLR005,10953205904646796,2020,BMW,7 Series,EX,Gray,22346,2023-06-08,False,,2023-06-25
VEH00309,CUS00309,DLR005,14018973922735619,2022,BMW,X5,SE,Beige,36898,2021-11-24,False,,2022-11-25
VEH00310,CUS00310,DLR003,19773995104658567,2021,Ford,Escape,,Green,69112,2023-07-19,False,,2021-05-02
VEH00311,CUS00311,DLR001,13330171415647252,2022,Toyota,Camry,Sport,White,35943,2020-06-27,False,,2020-10-14
VEH00312,CUS00312,DLR002,14553924048941769,2022,Honda,Civic,Sport,White,108590,2020-08-24,False,,2020-09-11
VEH00313,CUS00313,DLR001,19151350250462147,2022,Toyota,Corolla,LE,Gray,119940,2022-04-17,True,2023-12-05,2022-08-01
VEH00314,CUS00314,DLR004,17791193864007002,2018,Chevrolet,Malibu,,Green,87590,2020-10-04,False,,2021-08-23
VEH00315,CUS00315,DLR002,17680040319606738,2022,Honda,CR-V,,Beige,15707,2021-09-28,False,,2020-10-16
VEH00316,CUS00316,DLR003,10175345266346549,2021,Ford,Escape,LX,Gray,87629,2019-12-29,False,,2023-06-23
VEH00317,CUS00317,DLR003,19008711187916957,2021,Ford,Edge,Base,White,54318,2022-08-27,False,,2023-08-02
VEH00318,CUS00318,DLR003,10949639218545929,2023,Ford,Bronco,,Brown,23080,2023-06-26,True,2023-12-26,2023-06-08
VEH00319,CUS00319,DLR004,11489961044506319,2019,Chevrolet,Silverado,Limited,Black,61625,2019-04-24,False,,2020-08-06
VEH00320,CUS00320,DLR001,13899969720948238,2022,Toyota,Highlander,Sport,Green,41821,2020-12-09,False,,2021-12-16
VEH00321,CUS00321,DLR005,11869366171811410,2019,Kia,Optima,LE,Black,61448,2023-09-16,False,,2023-05-14
VEH00322,CUS00322,DLR004,19408501234489668,2019,Chevrolet,Equinox,XLE,Blue,78922,2022-07-15,False,,2020-02-01
VEH00323,CUS00323,DLR002,11830477026663808,2020,Honda,Accord,,Green,54393,2022-01-28,True,2023-11-30,2022-03-01
VEH00324,CUS00324,DLR001,19236019158721749,2021,Toyota,RAV4,Base,White,33861,2020-04-23,True,2024-05-25,2021-02-04
VEH00325,CUS00325,DLR004,10424715016562241,2021,Chevrolet,Equinox,LX,Black,87715,2023-02-28,False,,2021-04-19
VEH00326,CUS00326,DLR002,16669632845822006,2020,Nissan,Altima,Sport,Black,29324,2020-07-19,False,,2023-07-30
VEH00327,CUS00327,DLR004,13408307950922730,2020,Chevrolet,Malibu,EX,Black,104086,2023-03-05,False,,2020-04-08
VEH00328,CUS00328,DLR004,19279313564956993,2019,Chevrolet,Colorado,XLE,Brown,65394,2021-10-01,False,,2021-02-08
VEH00329,CUS00329,DLR004,11898742958773446,2019,Chevrolet,Traverse,EX,Silver,31157,2023-09-08,True,2024-04-23,2021-10-19
VEH00330,CUS00330,DLR004,13971973926695928,2021,Nissan,Rogue,XLE,Beige,92828,2020-11-19,False,,2023-08-27
VEH00331,CUS00331,DLR003,13125862237500095,2022,Ford,Explorer,Sport,Brown,26900,2023-10-08,True,2024-04-25,2022-10-30
VEH00332,CUS00332,DLR002,14196727346957549,2022,Honda,Pilot,,Gray,108009,2021-09-24,False,,2020-12-09
VEH00333,CUS00333,DLR003,17543730941283240,2021,Ford,Edge,Base,White,101094,2021-11-02,True,2024-02-17,2023-01-15
VEH00334,CUS00334,DLR003,10083216092073608,2021,Ford,F-150,XLE,Brown,112602,2021-04-28,False,,2022-07-29
VEH00335,CUS00335,DLR002,12990190495303505,2019,Nissan,Rogue,Limited,Gray,116806,2019-08-03,False,,2021-02-15
VEH00336,CUS00336,DLR003,13327116587968159,2019,Ford,Escape,LX,Red,111531,2022-05-28,False,,2023-10-29
VEH00337,CUS00337,DLR004,19185269408116778,2018,Chevrolet,Malibu,LX,Silver,39558,2020-06-05,False,,2022-05-07
VEH00338,CUS00338,DLR004,16164970872213995,2021,Hyundai,Tucson,Limited,Gray,115050,2022-12-15,False,,2020-11-13
VEH00339,CUS00339,DLR005,11626162519364540,2020,BMW,7 Series,LX,Green,34209,2023-07-07,True,2023-10-06,2020-05-07
VEH00340,CUS00340,DLR002,14681604036785299,2020,Honda,Odyssey,,Brown,94457,2023-07-18,True,2023-11-21,2021-08-12
VEH00341,CUS00341,DLR003,17160219590744809,2021,Nissan,Rogue,LE,Gray,20885,2021-05-20,False,,2021-07-09
VEH00342,CUS00342,DLR004,11609917547535129,2020,Chevrolet,Traverse,SE,Blue,39152,2021-08-31,False,,2022-12-04
VEH00343,CUS00343,DLR003,17255933764077955,2021,Ford,Escape,SE,Red,5173,2021-06-29,False,,2021-01-27
VEH00344,CUS00344,DLR004,14557235651854841,2022,Chevrolet,Traverse,,Gray,107864,2021-05-31,False,,2022-12-11
VEH00345,CUS00345,DLR002,14196038441199056,2019,Kia,Optima,LX,Blue,104948,2023-05-02,True,2024-03-09,2023-11-11
VEH00346,CUS00346,DLR003,15308917774300151,2020,Ford,Explorer,EX,Green,44626,2023-07-01,True,2024-02-24,2021-11-01
VEH00347,CUS00347,DLR005,18910599236919808,2019,BMW,5 Series,Base,Beige,29078,2019-02-09,False,,2023-09-24
VEH00348,CUS00348,DLR001,11996610394833847,2020,Toyota,Camry,EX,Brown,82744,2019-12-30,True,2023-11-19,2022-01-20
VEH00349,CUS00349,DLR002,17262965474818922,2019,Hyundai,Sonata,,Red,84968,2022-12-31,False,,2022-03-14
VEH00350,CUS00350,DLR004,18715549929873758,2020,Chevrolet,Silverado,EX,Beige,53211,2023-07-10,False,,2021-12-09
VEH00351,CUS00351,DLR005,10378262296110415,2021,BMW,X5,Limited,Green,28862,2023-03-20,False,,2023-07-07
VEH00352,CUS00352,DLR001,17787938138153125,2021,Toyota,Highlander,Base,Green,20119,2022-05-15,False,,2023-07-02
VEH00353,CUS00353,DLR001,13859130094620867,2018,Toyota,Corolla,Sport,Red,53561,2020-03-23,False,,2023-01-02
VEH00354,CUS00354,DLR002,13382493609465440,2021,Honda,Odyssey,XLE,Gray,47450,2022-08-05,True,2024-06-13,2021-05-01
VEH00355,CUS00355,DLR005,16514330033923980,2021,BMW,7 Series,LE,White,57867,2021-02-21,False,,2022-07-03
VEH00356,CUS00356,DLR001,16980904990022243,2018,Toyota,Corolla,Base,Gold,67782,2022-04-24,False,,2021-08-19
VEH00357,CUS00357,DLR004,18140253035714111,2021,Chevrolet,Colorado,EX,Beige,81289,2022-01-31,False,,2020-02-05
VEH00358,CUS00358,DLR003,14647149778664875,2020,Ford,Escape,SE,Gold,42503,2022-03-07,False,,2023-06-02
VEH00359,CUS00359,DLR002,18794117043994537,2020,Nissan,Altima,XLE,Brown,108917,2023-02-01,True,2024-01-25,2023-01-04
VEH00360,CUS00360,DLR002,16010142374752948,2020,Honda,Odyssey,LE,Gold,87334,2022-09-16,False,,2020-09-22
VEH00361,CUS00361,DLR004,13488110637716797,2021,Chevrolet,Colorado,Limited,Beige,36722,2020-01-06,False,,2022-05-25
VEH00362,CUS00362,DLR005,19873874073378082,2020,BMW,X5,Base,Gold,30087,2022-11-06,False,,2020-01-05
VEH00363,CUS00363,DLR002,19434470557641322,2020,Honda,Odyssey,EX,Red,96263,2023-04-01,False,,2019-12-13
VEH00364,CUS00364,DLR003,12754979282855182,2021,Ford,Explorer,Base,Silver,111484,2022-05-15,True,2023-11-18,2020-11-06
VEH00365,CUS00365,DLR004,15040658412890642,2020,Nissan,Rogue,Sport,Beige,27722,2019-11-11,False,,2023-07-24
VEH00366,CUS00366,DLR004,18481201846873318,2020,Nissan,Rogue,,Blue,62463,2019-10-22,True,2024-06-08,2022-07-17
VEH00367,CUS00367,DLR003,14948234523627492,2021,Ford,Bronco,LX,Red,14905,2020-07-02,False,,2023-01-25
VEH00368,CUS00368,DLR001,10035095395601058,2022,Toyota,RAV4,,Blue,11238,2020-11-19,False,,2021-05-08
VEH00369,CUS00369,DLR003,11432090243037283,2020,Ford,Edge,LE,Silver,98152,2021-12-14,False,,2019-12-20
VEH00370,CUS00370,DLR004,19858877328245335,2018,Chevrolet,Silverado,XLE,Beige,25461,2022-01-13,False,,2020-07-07
VEH00371,CUS00371,DLR003,16186011952202853,2021,Ford,Edge,LE,Gray,49031,2023-05-06,True,2023-12-06,2021-06-22
VEH00372,CUS00372,DLR004,17836170624064630,2022,Chevrolet,Equinox,Base,Green,81449,2022-08-25,False,,2021-01-12
VEH00373,CUS00373,DLR003,13061850419583124,2020,Nissan,Altima,EX,Red,111793,2022-03-01,True,2023-10-07,2022-12-24
VEH00374,CUS00374,DLR003,16792889972672874,2021,Ford,F-150,LX,White,83648,2020-02-09,False,,2023-10-04
VEH00375,CUS00375,DLR003,11079226516214756,2022,Ford,Bronco,XLE,Red,86988,2021-05-11,False,,2022-12-15
VEH00376,CUS00376,DLR005,19529188308931216,2020,BMW,X5,Sport,Gray,79827,2020-11-25,False,,2023-11-16
VEH00377,CUS00377,DLR003,14577716775017884,2023,Ford,Bronco,Base,Silver,73058,2022-12-21,False,,2020-09-19
VEH00378,CUS00378,DLR004,11969384339446553,2020,Chevrolet,Traverse,SE,Beige,61498,2019-03-17,True,2024-06-12,2022-01-24
VEH00379,CUS00379,DLR003,19216133216732168,2019,Hyundai,Tucson,Sport,Red,79562,2019-06-26,False,,2019-12-08
VEH00380,CUS00380,DLR001,15261443699739988,2022,Toyota,Tacoma,LX,Brown,88448,2020-10-28,True,2024-03-16,2021-04-26
VEH00381,CUS00381,DLR002,10912966455155337,2021,Honda,Odyssey,EX,Red,74507,2022-10-01,False,,2021-11-28
VEH00382,CUS00382,DLR003,14784713507919017,2022,Ford,Explorer,EX,Beige,53892,2021-02-22,False,,2023-04-28
VEH00383,CUS00383,DLR004,13408269465703608,2020,Chevrolet,Colorado,Base,White,6398,2023-02-22,True,2024-06-25,2021-03-31
VEH00384,CUS00384,DLR003,17224655047586855,2020,Ford,Escape,Base,Black,55149,2023-02-07,True,2024-04-06,2022-03-10
VEH00385,CUS00385,DLR001,18781892650562359,2022,Toyota,RAV4,LE,Beige,98861,2019-10-26,True,2024-01-29,2023-09-23
VEH00386,CUS00386,DLR003,14189466379963990,2020,Ford,Edge,Limited,Blue,71451,2020-06-19,False,,2021-11-07
VEH00387,CUS00387,DLR001,13651385854951463,2021,Toyota,Tacoma,Limited,Gold,55041,2022-06-11,False,,2023-06-27
VEH00388,CUS00388,DLR003,12162317134076510,2021,Ford,Escape,LE,Green,90997,2020-01-24,False,,2020-09-11
VEH00389,CUS00389,DLR002,18286860612894232,2022,Honda,Pilot,Base,Red,11737,2020-12-17,True,2024-04-30,2021-04-30
VEH00390,CUS00390,DLR004,14465096209306028,2019,Chevrolet,Colorado,LE,Brown,76065,2022-06-09,False,,2022-10-08
VEH00391,CUS00391,DLR003,16902781932362501,2021,Ford,Escape,EX,Gray,96267,2020-05-05,False,,2019-11-27
VEH00392,CUS00392,DLR001,10558923124989467,2020,Toyota,Highlander,XLE,Red,68272,2022-02-10,True,2023-11-08,2022-01-06
VEH00393,CUS00393,DLR003,10281503111562837,2023,Ford,Bronco,Sport,Brown,117552,2019-02-06,False,,2021-07-22
VEH00394,CUS00394,DLR005,18812315065597258,2020,BMW,7 Series,LX,Green,14732,2021-10-24,True,2024-05-02,2020-06-17
VEH00395,CUS00395,DLR001,19486933021138388,2021,Toyota,RAV4,,Blue,102549,2021-11-20,False,,2021-05-16
VEH00396,CUS00396,DLR005,14014976734875073,2021,BMW,3 Series,Limited,Green,50258,2021-02-21,False,,2023-11-14
VEH00397,CUS00397,DLR001,19400961903709698,2021,Toyota,RAV4,LX,Black,28564,2022-09-30,False,,2023-04-20
VEH00398,CUS00398,DLR004,19455373483660682,2020,Chevrolet,Silverado,,White,25668,2019-05-03,True,2024-02-12,2020-06-22
VEH00399,CUS00399,DLR004,10111098531977406,2020,Chevrolet,Malibu,Sport,Black,41236,2023-08-22,False,,2020-05-29
VEH00400,CUS00400,DLR001,15077949653267040,2022,Toyota,Camry,Limited,Brown,84439,2023-04-26,False,,2021-01-12
VEH00401,CUS00401,DLR001,15897409525334719,2020,Toyota,Camry,LE,Silver,82765,2023-03-20,False,,2020-10-15
VEH00402,CUS00402,DLR004,10264990881390059,2021,Chevrolet,Colorado,XLE,Brown,84742,2023-03-19,True,2024-03-10,2022-10-05
VEH00403,CUS00403,DLR004,18647479710885284,2020,Chevrolet,Malibu,XLE,Gray,39058,2022-07-20,False,,2022-08-10
VEH00404,CUS00404,DLR004,15042546590977802,2021,Chevrolet,Silverado,LE,Brown,45781,2022-03-02,True,2024-06-28,2021-06-17
VEH00405,CUS00405,DLR003,19412855610491790,2022,Ford,Explorer,SE,Gold,17478,2020-04-24,False,,2020-09-16
VEH00406,CUS00406,DLR002,12226087990757850,2022,Honda,CR-V,LX,Red,57756,2021-02-01,False,,2020-04-01
VEH00407,CUS00407,DLR003,18258541069676352,2019,Ford,Edge,XLE,Blue,79291,2019-02-18,False,,2022-12-20
VEH00408,CUS00408,DLR002,14350192189818209,2020,Honda,Pilot,XLE,Green,13486,2023-01-01,False,,2020-05-16
VEH00409,CUS00409,DLR003,15108689180322718,2023,Ford,Bronco,LX,Green,14327,2021-01-10,True,2023-10-31,2021-05-21
VEH00410,CUS00410,DLR002,15094915670614007,2018,Honda,Civic,EX,Gold,85530,2021-01-11,False,,2023-06-14
VEH00411,CUS00411,DLR004,11475322837356479,2021,Chevrolet,Equinox,LX,Beige,8449,2020-03-28,False,,2020-12-29
VEH00412,CUS00412,DLR003,10158379412136259,2022,Ford,Explorer,XLE,Gold,39991,2020-12-10,False,,2023-04-16
VEH00413,CUS00413,DLR002,12090820265132682,2020,Honda,Odyssey,,Red,14509,2022-05-10,False,,2020-05-26
