CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,CAMPAIGN_ID,CALL_DATETIME,CALL_DATE,DURATION_SECONDS,DISPOSITION,DIRECTION,CALL_TYPE,RECORDING_URL,CREATED_AT
CALL000126,DLR005,AGT030,CUS00189,CMP024,2024-01-02 15:07:16,2024-01-02,140,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/02/CALL000126.mp3,2024-01-02 15:07:16
CALL000127,DLR002,AGT009,CUS01903,CMP010,2024-01-21 16:11:59,2024-01-21,234,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/21/CALL000127.mp3,2024-01-21 16:11:59
CALL000128,DLR002,AGT012,CUS00183,CMP007,2024-01-29 16:02:09,2024-01-29,125,wrong_number,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/29/CALL000128.mp3,2024-01-29 16:02:09
CALL000129,DLR005,AGT027,CUS00711,CMP023,2024-01-26 15:55:11,2024-01-26,68,voicemail,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/26/CALL000129.mp3,2024-01-26 15:55:11
CALL000130,DLR002,AGT008,CUS01638,CMP009,2024-01-29 13:45:53,2024-01-29,183,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/29/CALL000130.mp3,2024-01-29 13:45:53
CALL000131,DLR004,AGT021,CUS00057,CMP019,2024-01-07 13:25:37,2024-01-07,242,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/07/CALL000131.mp3,2024-01-07 13:25:37
CALL000132,DLR004,AGT020,CUS00784,CMP017,2024-01-13 16:03:05,2024-01-13,225,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/13/CALL000132.mp3,2024-01-13 16:03:05
CALL000133,DLR001,AGT004,CUS00817,CMP003,2024-01-19 10:41:03,2024-01-19,223,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/19/CALL000133.mp3,2024-01-19 10:41:03
CALL000134,DLR005,AGT027,CUS00290,CMP025,2024-01-14 15:59:10,2024-01-14,144,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/14/CALL000134.mp3,2024-01-14 15:59:10
CALL000135,DLR004,AGT022,CUS01173,CMP016,2024-01-26 13:31:44,2024-01-26,172,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/26/CALL000135.mp3,2024-01-26 13:31:44
CALL000136,DLR001,AGT006,CUS01983,CMP004,2024-01-23 14:44:17,2024-01-23,120,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/23/CALL000136.mp3,2024-01-23 14:44:17
CALL000137,DLR002,AGT008,CUS01888,CMP010,2024-01-16 12:07:45,2024-01-16,196,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/16/CALL000137.mp3,2024-01-16 12:07:45
CALL000138,DLR003,AGT015,CUS01617,CMP011,2024-01-11 11:51:27,2024-01-11,215,information_provided,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/11/CALL000138.mp3,2024-01-11 11:51:27
CALL000139,DLR005,AGT029,CUS00255,CMP025,2024-01-21 14:16:26,2024-01-21,127,information_provided,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/21/CALL000139.mp3,2024-01-21 14:16:26
CALL000140,DLR002,AGT011,CUS01640,CMP009,2024-01-05 15:54:13,2024-01-05,182,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/05/CALL000140.mp3,2024-01-05 15:54:13
CALL000141,DLR001,AGT005,CUS00757,CMP001,2024-01-22 15:09:33,2024-01-22,128,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/22/CALL000141.mp3,2024-01-22 15:09:33
CALL000142,DLR002,AGT012,CUS01076,CMP009,2024-01-02 09:40:40,2024-01-02,112,no_answer,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/02/CALL000142.mp3,2024-01-02 09:40:40
CALL000143,DLR003,AGT016,CUS01864,CMP013,2024-01-24 10:00:18,2024-01-24,152,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/24/CALL000143.mp3,2024-01-24 10:00:18
CALL000144,DLR003,AGT014,CUS01576,CMP014,2024-01-10 15:10:09,2024-01-10,192,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/10/CALL000144.mp3,2024-01-10 15:10:09
CALL000145,DLR003,AGT014,CUS01157,CMP013,2024-01-11 08:30:14,2024-01-11,143,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/11/CALL000145.mp3,2024-01-11 08:30:14
CALL000146,DLR002,AGT008,CUS01056,CMP010,2024-01-19 18:22:17,2024-01-19,122,complaint,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/19/CALL000146.mp3,2024-01-19 18:22:17
CALL000147,DLR005,AGT026,CUS01057,CMP021,2024-01-16 10:07:30,2024-01-16,211,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/16/CALL000147.mp3,2024-01-16 10:07:30
CALL000148,DLR003,AGT013,CUS00594,CMP014,2024-01-22 15:24:14,2024-01-22,120,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/22/CALL000148.mp3,2024-01-22 15:24:14
CALL000149,DLR003,AGT014,CUS01559,CMP012,2024-01-28 16:51:37,2024-01-28,160,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/28/CALL000149.mp3,2024-01-28 16:51:37
CALL000150,DLR002,AGT008,CUS01651,CMP009,2024-01-04 11:34:35,2024-01-04,144,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/04/CALL000150.mp3,2024-01-04 11:34:35
CALL000151,DLR005,AGT029,CUS01602,CMP022,2024-01-26 10:41:59,2024-01-26,193,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/26/CALL000151.mp3,2024-01-26 10:41:59
CALL000152,DLR003,AGT015,CUS01684,CMP012,2024-01-11 14:08:22,2024-01-11,339,voicemail,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/11/CALL000152.mp3,2024-01-11 14:08:22
CALL000153,DLR005,AGT028,CUS01421,CMP024,2024-01-27 17:15:08,2024-01-27,180,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/27/CALL000153.mp3,2024-01-27 17:15:08
CALL000154,DLR001,AGT004,CUS00435,CMP002,2024-01-28 13:07:13,2024-01-28,330,complaint,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/28/CALL000154.mp3,2024-01-28 13:07:13
CALL000155,DLR005,AGT027,CUS00162,CMP023,2024-01-07 16:35:54,2024-01-07,64,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/07/CALL000155.mp3,2024-01-07 16:35:54
CALL000156,DLR003,AGT013,CUS00538,CMP014,2024-01-22 16:15:38,2024-01-22,95,no_answer,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/22/CALL000156.mp3,2024-01-22 16:15:38
CALL000157,DLR002,AGT010,CUS00041,CMP010,2024-01-08 11:46:47,2024-01-08,330,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/08/CALL000157.mp3,2024-01-08 11:46:47
CALL000158,DLR005,AGT029,CUS00633,CMP025,2024-01-30 15:13:42,2024-01-30,126,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/30/CALL000158.mp3,2024-01-30 15:13:42
CALL000159,DLR001,AGT002,CUS00926,CMP001,2024-01-04 07:56:15,2024-01-04,80,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/04/CALL000159.mp3,2024-01-04 07:56:15
CALL000160,DLR002,AGT007,CUS00079,CMP006,2024-01-16 09:55:05,2024-01-16,151,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/16/CALL000160.mp3,2024-01-16 09:55:05
CALL000161,DLR003,AGT018,CUS00797,CMP013,2024-01-11 13:38:06,2024-01-11,197,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/11/CALL000161.mp3,2024-01-11 13:38:06
CALL000162,DLR004,AGT022,CUS00586,CMP019,2024-01-20 15:36:00,2024-01-20,178,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/20/CALL000162.mp3,2024-01-20 15:36:00
CALL000163,DLR005,AGT026,CUS00737,CMP021,2024-01-23 09:46:39,2024-01-23,239,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/23/CALL000163.mp3,2024-01-23 09:46:39
CALL000164,DLR001,AGT005,CUS01121,CMP002,2024-01-11 09:26:17,2024-01-11,83,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/11/CALL000164.mp3,2024-01-11 09:26:17
CALL000165,DLR003,AGT015,CUS00400,CMP015,2024-01-09 11:14:42,2024-01-09,257,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/09/CALL000165.mp3,2024-01-09 11:14:42
CALL000166,DLR004,AGT019,CUS01718,CMP018,2024-01-24 14:21:25,2024-01-24,210,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/24/CALL000166.mp3,2024-01-24 14:21:25
CALL000167,DLR004,AGT019,CUS00203,CMP020,2024-01-29 14:51:34,2024-01-29,164,information_provided,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/29/CALL000167.mp3,2024-01-29 14:51:34
CALL000168,DLR003,AGT018,CUS00518,CMP013,2024-01-03 09:40:28,2024-01-03,327,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/03/CALL000168.mp3,2024-01-03 09:40:28
CALL000169,DLR003,AGT013,CUS01867,CMP015,2024-01-11 11:45:45,2024-01-11,134,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/11/CALL000169.mp3,2024-01-11 11:45:45
CALL000170,DLR004,AGT021,CUS00184,CMP017,2024-01-13 14:30:03,2024-01-13,270,complaint,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/13/CALL000170.mp3,2024-01-13 14:30:03
CALL000171,DLR003,AGT014,CUS00070,CMP014,2024-01-12 16:14:47,2024-01-12,227,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/12/CALL000171.mp3,2024-01-12 16:14:47
CALL000172,DLR001,AGT001,CUS00904,CMP003,2024-01-30 16:00:56,2024-01-30,327,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/30/CALL000172.mp3,2024-01-30 16:00:56
CALL000173,DLR004,AGT019,CUS01410,CMP016,2024-01-24 13:29:03,2024-01-24,129,no_answer,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/24/CALL000173.mp3,2024-01-24 13:29:03
CALL000174,DLR003,AGT014,CUS01964,CMP012,2024-01-25 15:33:00,2024-01-25,169,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/25/CALL000174.mp3,2024-01-25 15:33:00
CALL000175,DLR005,AGT029,CUS01856,CMP022,2024-01-12 11:36:30,2024-01-12,160,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/12/CALL000175.mp3,2024-01-12 11:36:30
CALL000176,DLR002,AGT007,CUS00757,CMP006,2024-01-22 11:03:10,2024-01-22,219,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/22/CALL000176.mp3,2024-01-22 11:03:10
CALL000177,DLR002,AGT012,CUS00484,CMP006,2024-01-22 08:28:44,2024-01-22,128,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/22/CALL000177.mp3,2024-01-22 08:28:44
CALL000178,DLR002,AGT007,CUS01397,CMP010,2024-01-18 12:41:07,2024-01-18,217,complaint,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/18/CALL000178.mp3,2024-01-18 12:41:07
CALL000179,DLR001,AGT001,CUS00386,CMP002,2024-01-13 14:44:48,2024-01-13,263,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/13/CALL000179.mp3,2024-01-13 14:44:48
CALL000180,DLR005,AGT026,CUS01231,CMP021,2024-01-06 11:16:12,2024-01-06,249,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/06/CALL000180.mp3,2024-01-06 11:16:12
CALL000181,DLR003,AGT017,CUS00781,CMP012,2024-01-05 15:05:41,2024-01-05,235,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/05/CALL000181.mp3,2024-01-05 15:05:41
CALL000182,DLR001,AGT001,CUS01163,CMP002,2024-01-09 14:04:47,2024-01-09,339,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/09/CALL000182.mp3,2024-01-09 14:04:47
CALL000183,DLR002,AGT007,CUS01817,CMP008,2024-01-18 15:55:06,2024-01-18,134,complaint,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/18/CALL000183.mp3,2024-01-18 15:55:06
CALL000184,DLR004,AGT024,CUS00212,CMP019,2024-01-21 15:37:37,2024-01-21,213,complaint,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/21/CALL000184.mp3,2024-01-21 15:37:37
CALL000185,DLR001,AGT004,CUS00835,CMP001,2024-01-17 16:27:50,2024-01-17,314,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/17/CALL000185.mp3,2024-01-17 16:27:50
CALL000186,DLR005,AGT026,CUS01761,CMP021,2024-01-09 15:14:07,2024-01-09,212,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/09/CALL000186.mp3,2024-01-09 15:14:07
CALL000187,DLR003,AGT017,CUS01618,CMP014,2024-01-26 14:21:06,2024-01-26,231,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/26/CALL000187.mp3,2024-01-26 14:21:06
CALL000188,DLR005,AGT029,CUS01725,CMP022,2024-01-07 16:31:28,2024-01-07,171,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/07/CALL000188.mp3,2024-01-07 16:31:28
CALL000189,DLR003,AGT014,CUS00950,CMP012,2024-01-05 12:20:33,2024-01-05,139,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/05/CALL000189.mp3,2024-01-05 12:20:33
CALL000190,DLR004,AGT021,CUS01033,CMP017,2024-01-08 07:21:37,2024-01-08,270,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/08/CALL000190.mp3,2024-01-08 07:21:37
CALL000191,DLR004,AGT023,CUS01949,CMP020,2024-01-12 11:14:58,2024-01-12,183,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/12/CALL000191.mp3,2024-01-12 11:14:58
CALL000192,DLR002,AGT011,CUS00332,CMP009,2024-01-21 14:18:32,2024-01-21,189,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/21/CALL000192.mp3,2024-01-21 14:18:32
CALL000193,DLR005,AGT028,CUS00684,CMP024,2024-01-23 11:04:43,2024-01-23,222,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/23/CALL000193.mp3,2024-01-23 11:04:43
CALL000194,DLR003,AGT016,CUS01867,CMP012,2024-01-23 09:47:57,2024-01-23,131,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/23/CALL000194.mp3,2024-01-23 09:47:57
CALL000195,DLR004,AGT024,CUS00236,CMP016,2024-01-19 09:40:13,2024-01-19,158,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/19/CALL000195.mp3,2024-01-19 09:40:13
CALL000196,DLR003,AGT015,CUS00798,CMP014,2024-01-15 09:52:56,2024-01-15,208,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/15/CALL000196.mp3,2024-01-15 09:52:56
CALL000197,DLR004,AGT023,CUS00332,CMP020,2024-01-01 09:46:06,2024-01-01,332,information_provided,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/01/CALL000197.mp3,2024-01-01 09:46:06
CALL000198,DLR001,AGT004,CUS01530,CMP003,2024-01-17 14:33:05,2024-01-17,346,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/17/CALL000198.mp3,2024-01-17 14:33:05
CALL000199,DLR004,AGT020,CUS01719,CMP019,2024-01-29 11:41:30,2024-01-29,212,no_answer,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/29/CALL000199.mp3,2024-01-29 11:41:30
CALL000200,DLR001,AGT001,CUS01622,CMP005,2024-01-23 15:56:15,2024-01-23,316,information_provided,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/23/CALL000200.mp3,2024-01-23 15:56:15
CALL000201,DLR004,AGT021,CUS01662,CMP019,2024-01-29 14:45:43,2024-01-29,316,voicemail,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/29/CALL000201.mp3,2024-01-29 14:45:43
CALL000202,DLR001,AGT002,CUS00927,CMP001,2024-01-02 16:56:12,2024-01-02,120,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/02/CALL000202.mp3,2024-01-02 16:56:12
CALL000203,DLR001,AGT005,CUS00208,CMP005,2024-01-09 13:51:39,2024-01-09,133,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/09/CALL000203.mp3,2024-01-09 13:51:39
CALL000204,DLR001,AGT005,CUS01667,CMP002,2024-01-29 17:50:31,2024-01-29,84,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/29/CALL000204.mp3,2024-01-29 17:50:31
CALL000205,DLR002,AGT007,CUS00271,CMP010,2024-01-22 09:43:23,2024-01-22,143,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/22/CALL000205.mp3,2024-01-22 09:43:23
CALL000206,DLR004,AGT020,CUS00998,CMP018,2024-01-23 14:36:59,2024-01-23,164,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/23/CALL000206.mp3,2024-01-23 14:36:59
CALL000207,DLR002,AGT009,CUS00914,CMP006,2024-01-29 15:33:07,2024-01-29,238,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/29/CALL000207.mp3,2024-01-29 15:33:07
CALL000208,DLR004,AGT019,CUS00879,CMP017,2024-01-27 13:19:44,2024-01-27,225,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/27/CALL000208.mp3,2024-01-27 13:19:44
CALL000209,DLR005,AGT027,CUS01652,CMP024,2024-01-23 11:02:33,2024-01-23,118,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/23/CALL000209.mp3,2024-01-23 11:02:33
CALL000210,DLR005,AGT027,CUS00814,CMP025,2024-01-12 16:47:43,2024-01-12,129,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/12/CALL000210.mp3,2024-01-12 16:47:43
CALL000211,DLR001,AGT004,CUS00590,CMP002,2024-01-21 15:45:01,2024-01-21,184,information_provided,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/21/CALL000211.mp3,2024-01-21 15:45:01
CALL000212,DLR005,AGT029,CUS00451,CMP024,2024-01-10 10:31:38,2024-01-10,132,complaint,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/10/CALL000212.mp3,2024-01-10 10:31:38
CALL000213,DLR001,AGT006,CUS01591,CMP001,2024-01-23 11:39:46,2024-01-23,142,information_provided,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/23/CALL000213.mp3,2024-01-23 11:39:46
CALL000214,DLR002,AGT009,CUS00439,CMP010,2024-01-11 17:13:23,2024-01-11,150,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/11/CALL000214.mp3,2024-01-11 17:13:23
CALL000215,DLR004,AGT023,CUS01751,CMP017,2024-01-26 14:17:58,2024-01-26,311,voicemail,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/26/CALL000215.mp3,2024-01-26 14:17:58
CALL000216,DLR003,AGT018,CUS01323,CMP014,2024-01-30 10:48:44,2024-01-30,270,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/30/CALL000216.mp3,2024-01-30 10:48:44
CALL000217,DLR005,AGT027,CUS01507,CMP022,2024-01-24 16:06:35,2024-01-24,145,no_answer,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/24/CALL000217.mp3,2024-01-24 16:06:35
CALL000218,DLR005,AGT025,CUS00272,CMP023,2024-01-21 09:53:26,2024-01-21,194,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/21/CALL000218.mp3,2024-01-21 09:53:26
CALL000219,DLR001,AGT003,CUS01860,CMP003,2024-01-12 10:19:00,2024-01-12,214,voicemail,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/12/CALL000219.mp3,2024-01-12 10:19:00
CALL000220,DLR003,AGT014,CUS01967,CMP014,2024-01-06 16:05:52,2024-01-06,128,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/06/CALL000220.mp3,2024-01-06 16:05:52
CALL000221,DLR005,AGT027,CUS00481,CMP024,2024-01-10 15:38:35,2024-01-10,81,wrong_number,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/10/CALL000221.mp3,2024-01-10 15:38:35
CALL000222,DLR003,AGT016,CUS01468,CMP011,2024-01-29 12:23:37,2024-01-29,187,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/29/CALL000222.mp3,2024-01-29 12:23:37
CALL000223,DLR001,AGT004,CUS01368,CMP003,2024-01-07 13:38:07,2024-01-07,258,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/07/CALL000223.mp3,2024-01-07 13:38:07
CALL000224,DLR005,AGT030,CUS00823,CMP021,2024-01-20 08:31:58,2024-01-20,133,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/20/CALL000224.mp3,2024-01-20 08:31:58
CALL000225,DLR004,AGT024,CUS00438,CMP018,2024-01-16 17:57:10,2024-01-16,151,information_provided,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/16/CALL000225.mp3,2024-01-16 17:57:10
CALL000226,DLR004,AGT021,CUS00113,CMP016,2024-01-22 16:49:45,2024-01-22,243,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/22/CALL000226.mp3,2024-01-22 16:49:45
CALL000227,DLR005,AGT026,CUS00378,CMP025,2024-01-19 14:33:04,2024-01-19,207,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/19/CALL000227.mp3,2024-01-19 14:33:04
CALL000228,DLR001,AGT006,CUS00821,CMP001,2024-01-01 13:06:22,2024-01-01,84,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/01/CALL000228.mp3,2024-01-01 13:06:22
CALL000229,DLR001,AGT002,CUS01712,CMP003,2024-01-15 15:07:12,2024-01-15,115,voicemail,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/15/CALL000229.mp3,2024-01-15 15:07:12
CALL000230,DLR004,AGT020,CUS01197,CMP016,2024-01-23 09:03:41,2024-01-23,191,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/23/CALL000230.mp3,2024-01-23 09:03:41
CALL000231,DLR001,AGT003,CUS00130,CMP003,2024-01-12 14:23:57,2024-01-12,180,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/12/CALL000231.mp3,2024-01-12 14:23:57
CALL000232,DLR005,AGT030,CUS00164,CMP024,2024-01-06 16:05:16,2024-01-06,208,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/06/CALL000232.mp3,2024-01-06 16:05:16
CALL000233,DLR005,AGT030,CUS01757,CMP024,2024-01-11 16:33:44,2024-01-11,159,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/11/CALL000233.mp3,2024-01-11 16:33:44
CALL000234,DLR001,AGT001,CUS01936,CMP002,2024-01-13 10:08:18,2024-01-13,217,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/13/CALL000234.mp3,2024-01-13 10:08:18
CALL000235,DLR003,AGT014,CUS01811,CMP015,2024-01-24 08:59:43,2024-01-24,140,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/24/CALL000235.mp3,2024-01-24 08:59:43
CALL000236,DLR003,AGT017,CUS01117,CMP014,2024-01-27 10:50:53,2024-01-27,127,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/27/CALL000236.mp3,2024-01-27 10:50:53
CALL000237,DLR002,AGT008,CUS00210,CMP006,2024-01-24 12:36:39,2024-01-24,155,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/24/CALL000237.mp3,2024-01-24 12:36:39
CALL000238,DLR005,AGT029,CUS01446,CMP024,2024-01-06 15:30:16,2024-01-06,160,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/06/CALL000238.mp3,2024-01-06 15:30:16
CALL000239,DLR004,AGT021,CUS00844,CMP016,2024-01-19 08:06:34,2024-01-19,206,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/19/CALL000239.mp3,2024-01-19 08:06:34
CALL000240,DLR002,AGT007,CUS01590,CMP009,2024-01-19 09:55:39,2024-01-19,173,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/19/CALL000240.mp3,2024-01-19 09:55:39
CALL000241,DLR005,AGT029,CUS00719,CMP022,2024-01-08 14:01:01,2024-01-08,182,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/08/CALL000241.mp3,2024-01-08 14:01:01
CALL000242,DLR005,AGT028,CUS00564,CMP024,2024-01-23 16:28:35,2024-01-23,171,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/23/CALL000242.mp3,2024-01-23 16:28:35
CALL000243,DLR005,AGT029,CUS00004,CMP023,2024-01-08 16:39:51,2024-01-08,208,no_answer,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/08/CALL000243.mp3,2024-01-08 16:39:51
CALL000244,DLR001,AGT006,CUS00717,CMP005,2024-01-22 08:01:11,2024-01-22,144,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/22/CALL000244.mp3,2024-01-22 08:01:11
CALL000245,DLR002,AGT009,CUS01606,CMP010,2024-01-14 16:07:29,2024-01-14,198,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/14/CALL000245.mp3,2024-01-14 16:07:29
