APPOINTMENT_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,APPOINTMENT_DATETIME,APPOINTMENT_DATE,APPOINTMENT_TYPE,STATUS,DURATION_MINUTES,NOTES,CREATED_AT
APT00188,CALL000604,DLR005,AGT026,CUS00354,2024-01-21 06:15:22,2024-01-21,sales_consultation,scheduled,45,,2024-01-18 18:15:22
APT00189,CALL000606,DLR005,AGT026,CUS01450,2024-02-03 07:49:46,2024-02-03,brake_service,confirmed,120,,2024-01-24 16:49:46
APT00190,CALL000610,DLR001,AGT004,CUS01971,2024-01-24 06:04:50,2024-01-24,oil_change,cancelled,60,,2024-01-14 17:04:50
APT00191,CALL000616,DLR003,AGT015,CUS01520,2024-01-09 20:28:23,2024-01-09,recall_repair,no_show,45,,2024-01-01 08:28:23
APT00192,CALL000617,DLR002,AGT010,CUS00593,2024-02-03 21:53:55,2024-02-03,recall_repair,showed,120,,2024-01-30 13:53:55
APT00193,CALL000621,DLR002,AGT010,CUS00170,2024-01-14 01:07:43,2024-01-14,recall_repair,showed,120,,2024-01-08 10:07:43
APT00194,CALL000623,DLR003,AGT018,CUS00041,2024-01-30 22:13:34,2024-01-30,brake_service,showed,30,,2024-01-16 11:13:34
APT00195,CALL000629,DLR003,AGT016,CUS00288,2024-01-08 06:23:46,2024-01-08,oil_change,cancelled,120,,2024-01-06 16:23:46
APT00196,CALL000633,DLR003,AGT018,CUS00727,2024-02-06 02:24:39,2024-02-06,transmission_service,showed,30,,2024-01-22 14:24:39
APT00197,CALL000635,DLR001,AGT004,CUS01844,2024-01-12 22:56:44,2024-01-12,lease_return,showed,45,,2024-01-11 09:56:44
APT00198,CALL000638,DLR001,AGT002,CUS00243,2024-01-29 17:09:22,2024-01-29,transmission_service,scheduled,45,,2024-01-17 07:09:22
APT00199,CALL000639,DLR005,AGT028,CUS01671,2024-01-17 00:52:13,2024-01-17,lease_return,confirmed,120,,2024-01-14 16:52:13
APT00200,CALL000645,DLR005,AGT029,CUS00597,2024-01-19 22:46:13,2024-01-19,brake_service,confirmed,30,,2024-01-09 10:46:13
APT00201,CALL000646,DLR003,AGT015,CUS01292,2024-01-16 21:37:28,2024-01-16,transmission_service,scheduled,45,,2024-01-13 11:37:28
APT00202,CALL000647,DLR003,AGT016,CUS01518,2024-01-14 03:48:38,2024-01-14,recall_repair,confirmed,30,,2024-01-09 11:48:38
APT00203,CALL000652,DLR003,AGT018,CUS01492,2024-01-17 23:02:54,2024-01-17,multi_point_inspection,showed,60,,2024-01-05 11:02:54
APT00204,CALL000660,DLR003,AGT017,CUS01961,2024-01-09 21:59:03,2024-01-09,lease_return,no_show,90,,2024-01-05 10:59:03
APT00205,CALL000661,DLR001,AGT002,CUS01264,2024-01-24 19:16:07,2024-01-24,transmission_service,showed,45,,2024-01-22 11:16:07
APT00206,CALL000663,DLR003,AGT016,CUS00200,2024-01-11 00:46:07,2024-01-11,transmission_service,confirmed,45,,2024-01-09 09:46:07
APT00207,CALL000667,DLR001,AGT003,CUS01497,2024-01-17 23:53:07,2024-01-17,multi_point_inspection,confirmed,30,,2024-01-04 11:53:07
APT00208,CALL000668,DLR004,AGT021,CUS00468,2024-01-19 17:12:27,2024-01-19,multi_point_inspection,confirmed,45,,2024-01-14 08:12:27
APT00209,CALL000676,DLR004,AGT022,CUS01597,2024-01-29 07:18:22,2024-01-29,transmission_service,showed,60,,2024-01-24 16:18:22
APT00210,CALL000677,DLR001,AGT004,CUS01326,2024-01-17 01:39:43,2024-01-17,multi_point_inspection,no_show,60,,2024-01-09 10:39:43
APT00211,CALL000678,DLR005,AGT029,CUS01670,2024-01-15 00:21:18,2024-01-15,multi_point_inspection,showed,120,,2024-01-13 09:21:18
APT00212,CALL000681,DLR005,AGT028,CUS01825,2024-01-16 22:54:00,2024-01-16,multi_point_inspection,scheduled,45,,2024-01-15 09:54:00
APT00213,CALL000682,DLR003,AGT015,CUS00319,2024-01-24 06:36:22,2024-01-24,transmission_service,scheduled,90,,2024-01-18 15:36:22
APT00214,CALL000685,DLR005,AGT028,CUS00667,2024-01-23 04:17:09,2024-01-23,tire_rotation,confirmed,60,,2024-01-16 11:17:09
APT00215,CALL000687,DLR003,AGT018,CUS01789,2024-01-20 01:51:02,2024-01-20,sales_consultation,confirmed,90,,2024-01-10 16:51:02
APT00216,CALL000689,DLR002,AGT008,CUS00327,2024-02-07 20:52:59,2024-02-07,lease_return,showed,120,,2024-01-25 10:52:59
APT00217,CALL000694,DLR004,AGT023,CUS00544,2024-02-01 02:44:37,2024-02-01,multi_point_inspection,confirmed,120,,2024-01-20 10:44:37
APT00218,CALL000697,DLR002,AGT009,CUS01230,2024-01-10 03:40:43,2024-01-10,tire_rotation,showed,60,,2024-01-07 17:40:43
APT00219,CALL000707,DLR003,AGT014,CUS00760,2024-01-24 01:06:00,2024-01-24,recall_repair,confirmed,90,,2024-01-20 17:06:00
APT00220,CALL000708,DLR004,AGT022,CUS00230,2024-01-23 04:40:18,2024-01-23,sales_consultation,confirmed,45,,2024-01-08 14:40:18
APT00221,CALL000710,DLR005,AGT028,CUS01260,2024-01-17 04:31:33,2024-01-17,brake_service,showed,30,,2024-01-03 19:31:33
APT00222,CALL000713,DLR004,AGT023,CUS00714,2024-01-26 23:34:03,2024-01-26,oil_change,confirmed,30,,2024-01-18 11:34:03
APT00223,CALL000716,DLR002,AGT007,CUS01187,2024-01-23 16:16:19,2024-01-23,transmission_service,showed,30,,2024-01-22 08:16:19
APT00224,CALL000720,DLR001,AGT003,CUS00774,2024-01-21 23:24:38,2024-01-21,oil_change,cancelled,30,,2024-01-09 10:24:38
APT00225,CALL000721,DLR002,AGT008,CUS01060,2024-02-14 08:23:37,2024-02-14,transmission_service,no_show,45,,2024-01-30 15:23:37
APT00226,CALL000722,DLR005,AGT030,CUS00882,2024-02-02 01:13:48,2024-02-02,tire_rotation,scheduled,120,,2024-01-25 09:13:48
APT00227,CALL000729,DLR004,AGT024,CUS01325,2024-02-03 00:13:49,2024-02-03,oil_change,showed,30,,2024-01-29 09:13:49
APT00228,CALL000730,DLR003,AGT015,CUS01849,2024-01-13 06:39:28,2024-01-13,transmission_service,showed,120,,2024-01-08 17:39:28
APT00229,CALL000733,DLR001,AGT002,CUS00547,2024-01-08 02:54:29,2024-01-08,sales_consultation,showed,120,,2024-01-01 14:54:29
APT00230,CALL000734,DLR004,AGT021,CUS00780,2024-01-06 07:58:00,2024-01-06,multi_point_inspection,showed,45,,2024-01-04 14:58:00
APT00231,CALL000736,DLR003,AGT013,CUS00515,2024-01-12 03:50:37,2024-01-12,oil_change,scheduled,60,,2024-01-08 10:50:37
APT00232,CALL000738,DLR003,AGT015,CUS00877,2024-01-27 05:21:27,2024-01-27,tire_rotation,showed,90,,2024-01-15 17:21:27
APT00233,CALL000740,DLR004,AGT023,CUS00937,2024-02-01 22:23:54,2024-02-01,oil_change,showed,120,,2024-01-20 13:23:54
APT00234,CALL000749,DLR001,AGT002,CUS01816,2024-01-22 01:27:50,2024-01-22,brake_service,no_show,90,,2024-01-19 08:27:50
APT00235,CALL000751,DLR001,AGT003,CUS01365,2024-01-26 19:28:52,2024-01-26,oil_change,no_show,120,,2024-01-18 10:28:52
APT00236,CALL000752,DLR005,AGT025,CUS00471,2024-01-10 06:47:21,2024-01-10,tire_rotation,scheduled,45,,2024-01-08 16:47:21
APT00237,CALL000753,DLR002,AGT008,CUS01198,2024-02-07 22:25:42,2024-02-07,transmission_service,confirmed,30,,2024-01-30 12:25:42
APT00238,CALL000757,DLR002,AGT011,CUS01828,2024-02-06 03:13:03,2024-02-06,lease_return,cancelled,30,,2024-01-22 11:13:03
APT00239,CALL000759,DLR004,AGT021,CUS00991,2024-01-13 22:18:01,2024-01-13,recall_repair,showed,120,,2024-01-04 14:18:01
APT00240,CALL000764,DLR003,AGT016,CUS01856,2024-01-27 10:41:36,2024-01-27,sales_consultation,showed,60,,2024-01-16 19:41:36
APT00241,CALL000765,DLR003,AGT017,CUS01390,2024-01-25 06:14:36,2024-01-25,sales_consultation,confirmed,90,,2024-01-11 14:14:36
APT00242,CALL000766,DLR004,AGT022,CUS01303,2024-01-18 23:05:04,2024-01-18,oil_change,scheduled,60,,2024-01-08 10:05:04
APT00243,CALL000767,DLR004,AGT020,CUS00714,2024-01-15 03:17:01,2024-01-15,multi_point_inspection,showed,30,,2024-01-09 12:17:01
APT00244,CALL000769,DLR003,AGT013,CUS01096,2024-01-19 05:08:27,2024-01-19,recall_repair,no_show,60,,2024-01-17 15:08:27
APT00245,CALL000774,DLR001,AGT004,CUS00913,2024-02-05 21:11:22,2024-02-05,multi_point_inspection,showed,60,,2024-01-29 10:11:22
APT00246,CALL000775,DLR005,AGT028,CUS01077,2024-01-26 23:27:06,2024-01-26,oil_change,confirmed,120,,2024-01-24 09:27:06
APT00247,CALL000776,DLR002,AGT009,CUS01784,2024-02-03 22:20:10,2024-02-03,tire_rotation,no_show,90,,2024-01-25 11:20:10
APT00248,CALL000779,DLR004,AGT019,CUS00472,2024-01-14 20:33:23,2024-01-14,multi_point_inspection,showed,30,,2024-01-04 11:33:23
APT00249,CALL000781,DLR003,AGT018,CUS01230,2024-01-29 22:44:55,2024-01-29,transmission_service,no_show,30,,2024-01-25 10:44:55
APT00250,CALL000782,DLR005,AGT028,CUS01128,2024-01-25 21:23:47,2024-01-25,oil_change,showed,45,,2024-01-11 08:23:47
APT00251,CALL000786,DLR003,AGT014,CUS01100,2024-01-17 03:16:00,2024-01-17,brake_service,scheduled,60,,2024-01-14 12:16:00
APT00252,CALL000789,DLR003,AGT013,CUS01078,2024-01-26 23:03:22,2024-01-26,brake_service,no_show,45,,2024-01-15 09:03:22
APT00253,CALL000797,DLR004,AGT019,CUS01681,2024-01-12 04:58:42,2024-01-12,recall_repair,showed,60,,2024-01-10 17:58:42
APT00254,CALL000798,DLR002,AGT010,CUS00275,2024-01-14 05:59:46,2024-01-14,brake_service,no_show,45,,2024-01-12 12:59:46
APT00255,CALL000799,DLR003,AGT014,CUS01135,2024-01-21 21:56:04,2024-01-21,recall_repair,confirmed,90,,2024-01-18 10:56:04
APT00256,CALL000800,DLR005,AGT029,CUS01651,2024-01-14 05:01:01,2024-01-14,brake_service,confirmed,45,,2024-01-11 13:01:01
APT00257,CALL000804,DLR001,AGT005,CUS00440,2024-01-13 23:35:36,2024-01-13,multi_point_inspection,showed,120,,2024-01-05 10:35:36
APT00258,CALL000805,DLR005,AGT027,CUS00720,2024-01-25 23:35:24,2024-01-25,multi_point_inspection,confirmed,60,,2024-01-24 15:35:24
APT00259,CALL000806,DLR003,AGT015,CUS01277,2024-01-21 20:29:56,2024-01-21,lease_return,showed,30,,2024-01-15 09:29:56
APT00260,CALL000808,DLR002,AGT007,CUS01135,2024-01-05 22:30:25,2024-01-05,transmission_service,scheduled,90,,2024-01-04 14:30:25
APT00261,CALL000810,DLR001,AGT003,CUS01163,2024-01-24 05:20:27,2024-01-24,recall_repair,showed,30,,2024-01-16 15:20:27
APT00262,CALL000811,DLR004,AGT020,CUS00230,2024-01-18 21:50:19,2024-01-18,tire_rotation,showed,90,,2024-01-08 09:50:19
APT00263,CALL000813,DLR001,AGT001,CUS01342,2024-02-05 21:34:58,2024-02-05,lease_return,confirmed,60,,2024-01-23 09:34:58
APT00264,CALL000814,DLR005,AGT027,CUS00393,2024-01-16 23:30:28,2024-01-16,lease_return,confirmed,90,,2024-01-04 14:30:28
APT00265,CALL000816,DLR005,AGT025,CUS01905,2024-01-31 03:56:23,2024-01-31,transmission_service,scheduled,30,,2024-01-29 15:56:23
APT00266,CALL000817,DLR001,AGT004,CUS00793,2024-01-15 00:31:56,2024-01-15,lease_return,scheduled,120,,2024-01-06 13:31:56
APT00267,CALL000823,DLR005,AGT026,CUS00034,2024-01-27 01:41:21,2024-01-27,multi_point_inspection,confirmed,60,,2024-01-14 16:41:21
APT00268,CALL000830,DLR005,AGT026,CUS01921,2024-01-17 06:05:21,2024-01-17,tire_rotation,showed,90,,2024-01-13 14:05:21
APT00269,CALL000831,DLR002,AGT009,CUS01867,2024-01-31 04:08:10,2024-01-31,sales_consultation,no_show,90,,2024-01-27 11:08:10
APT00270,CALL000838,DLR001,AGT004,CUS01178,2024-01-11 19:27:54,2024-01-11,oil_change,showed,90,,2024-01-03 08:27:54
APT00271,CALL000842,DLR005,AGT026,CUS00582,2024-01-23 11:02:13,2024-01-23,tire_rotation,confirmed,60,,2024-01-09 18:02:13
APT00272,CALL000843,DLR004,AGT024,CUS00223,2024-01-13 22:34:09,2024-01-13,oil_change,showed,60,,2024-01-10 12:34:09
APT00273,CALL000844,DLR002,AGT008,CUS01412,2024-02-09 06:03:46,2024-02-09,sales_consultation,no_show,60,,2024-01-29 16:03:46
APT00274,CALL000846,DLR002,AGT007,CUS01281,2024-02-06 03:14:29,2024-02-06,lease_return,scheduled,120,,2024-01-29 10:14:29
APT00275,CALL000852,DLR005,AGT025,CUS00772,2024-01-15 05:42:33,2024-01-15,transmission_service,showed,90,,2024-01-01 15:42:33
APT00276,CALL000854,DLR002,AGT008,CUS00552,2024-02-01 08:05:19,2024-02-01,transmission_service,confirmed,120,,2024-01-30 15:05:19
APT00277,CALL000855,DLR001,AGT004,CUS01822,2024-01-31 03:11:18,2024-01-31,lease_return,showed,120,,2024-01-29 12:11:18
APT00278,CALL000857,DLR003,AGT018,CUS01676,2024-02-01 23:38:48,2024-02-01,lease_return,scheduled,90,,2024-01-27 14:38:48
APT00279,CALL000858,DLR004,AGT023,CUS01716,2024-01-22 06:27:04,2024-01-22,lease_return,confirmed,45,,2024-01-12 14:27:04
APT00280,CALL000862,DLR001,AGT004,CUS00399,2024-01-07 21:58:07,2024-01-07,transmission_service,showed,45,,2024-01-02 11:58:07
APT00281,CALL000864,DLR002,AGT008,CUS00395,2024-01-17 15:05:30,2024-01-17,transmission_service,no_show,60,,2024-01-09 07:05:30
APT00282,CALL000866,DLR002,AGT007,CUS00825,2024-01-22 23:00:03,2024-01-22,multi_point_inspection,no_show,30,,2024-01-21 11:00:03
APT00283,CALL000867,DLR001,AGT001,CUS00353,2024-01-09 07:12:49,2024-01-09,sales_consultation,scheduled,45,,2024-01-01 14:12:49
APT00284,CALL000868,DLR004,AGT020,CUS00844,2024-01-31 03:27:12,2024-01-31,sales_consultation,showed,120,,2024-01-20 13:27:12
APT00285,CALL000875,DLR002,AGT011,CUS01925,2024-01-27 01:18:09,2024-01-27,recall_repair,no_show,30,,2024-01-21 11:18:09
APT00286,CALL000877,DLR003,AGT018,CUS01087,2024-01-26 18:37:40,2024-01-26,oil_change,scheduled,45,,2024-01-21 08:37:40
APT00287,CALL000881,DLR002,AGT010,CUS00270,2024-01-04 10:21:26,2024-01-04,oil_change,scheduled,90,,2024-01-02 17:21:26
APT00288,CALL000887,DLR002,AGT010,CUS00597,2024-02-05 20:33:21,2024-02-05,sales_consultation,showed,120,,2024-01-23 10:33:21
APT00289,CALL000890,DLR003,AGT014,CUS00594,2024-01-18 22:38:34,2024-01-18,brake_service,scheduled,120,,2024-01-04 12:38:34
APT00290,CALL000893,DLR003,AGT017,CUS01183,2024-01-26 00:30:22,2024-01-26,tire_rotation,confirmed,90,,2024-01-15 11:30:22
APT00291,CALL000894,DLR002,AGT010,CUS00777,2024-01-21 04:34:43,2024-01-21,tire_rotation,no_show,30,,2024-01-17 14:34:43
APT00292,CALL000895,DLR005,AGT030,CUS00807,2024-01-26 19:19:33,2024-01-26,tire_rotation,scheduled,120,,2024-01-20 09:19:33
APT00293,CALL000898,DLR002,AGT010,CUS00070,2024-02-12 04:52:06,2024-02-12,tire_rotation,showed,120,,2024-01-30 15:52:06
APT00294,CALL000905,DLR001,AGT004,CUS01475,2024-01-07 05:01:58,2024-01-07,brake_service,showed,90,,2024-01-04 15:01:58
APT00295,CALL000907,DLR005,AGT026,CUS00624,2024-01-18 06:12:09,2024-01-18,sales_consultation,cancelled,30,,2024-01-04 15:12:09
APT00296,CALL000908,DLR003,AGT017,CUS01884,2024-01-13 17:16:31,2024-01-13,multi_point_inspection,showed,45,,2024-01-05 09:16:31
APT00297,CALL000912,DLR003,AGT015,CUS00838,2024-01-16 00:24:26,2024-01-16,brake_service,no_show,60,,2024-01-02 09:24:26
APT00298,CALL000914,DLR005,AGT028,CUS00937,2024-01-17 02:17:28,2024-01-17,brake_service,confirmed,30,,2024-01-13 15:17:28
APT00299,CALL000927,DLR005,AGT029,CUS00959,2024-01-15 01:46:48,2024-01-15,recall_repair,confirmed,30,,2024-01-12 09:46:48
APT00300,CALL000933,DLR005,AGT029,CUS00694,2024-01-05 00:25:03,2024-01-05,recall_repair,scheduled,45,,2024-01-02 15:25:03
APT00301,CALL000938,DLR004,AGT022,CUS00611,2024-01-22 08:44:06,2024-01-22,multi_point_inspection,showed,120,,2024-01-20 17:44:06
APT00302,CALL000942,DLR002,AGT010,CUS01085,2024-01-10 23:10:20,2024-01-10,recall_repair,confirmed,120,,2024-01-09 09:10:20
APT00303,CALL000943,DLR005,AGT029,CUS00970,2024-02-02 19:26:37,2024-02-02,tire_rotation,confirmed,90,,2024-01-23 09:26:37
APT00304,CALL000944,DLR003,AGT014,CUS01878,2024-01-10 08:42:45,2024-01-10,lease_return,scheduled,60,,2024-01-07 15:42:45
APT00305,CALL000949,DLR001,AGT001,CUS01732,2024-01-18 00:18:13,2024-01-18,multi_point_inspection,showed,45,,2024-01-04 16:18:13
APT00306,CALL000950,DLR002,AGT010,CUS01672,2024-01-07 05:37:58,2024-01-07,sales_consultation,confirmed,60,,2024-01-05 14:37:58
APT00307,CALL000951,DLR002,AGT009,CUS00388,2024-02-09 03:16:25,2024-02-09,transmission_service,showed,90,,2024-01-29 18:16:25
APT00308,CALL000952,DLR002,AGT011,CUS01143,2024-01-31 04:39:40,2024-01-31,tire_rotation,showed,30,,2024-01-18 12:39:40
APT00309,CALL000957,DLR002,AGT010,CUS00815,2024-01-09 02:05:56,2024-01-09,multi_point_inspection,cancelled,45,,2024-01-05 11:05:56
APT00310,CALL000961,DLR005,AGT025,CUS00874,2024-02-02 23:59:10,2024-02-02,transmission_service,showed,120,,2024-01-19 14:59:10
APT00311,CALL000966,DLR002,AGT010,CUS00851,2024-01-31 01:10:58,2024-01-31,lease_return,scheduled,90,,2024-01-20 09:10:58
APT00312,CALL000978,DLR004,AGT021,CUS01306,2024-01-22 02:20:24,2024-01-22,sales_consultation,confirmed,30,,2024-01-12 12:20:24
APT00313,CALL000980,DLR002,AGT010,CUS00981,2024-01-26 03:48:12,2024-01-26,transmission_service,confirmed,45,,2024-01-16 13:48:12
APT00314,CALL000983,DLR004,AGT019,CUS00030,2024-01-18 23:44:22,2024-01-18,oil_change,showed,120,,2024-01-10 08:44:22
APT00315,CALL000984,DLR001,AGT003,CUS01330,2024-01-05 02:07:42,2024-01-05,lease_return,confirmed,30,,2024-01-01 11:07:42
APT00316,CALL000985,DLR002,AGT012,CUS00802,2024-01-23 21:23:17,2024-01-23,lease_return,confirmed,30,,2024-01-15 12:23:17
APT00317,CALL000987,DLR005,AGT030,CUS00932,2024-01-19 00:54:12,2024-01-19,sales_consultation,no_show,120,,2024-01-08 10:54:12
APT00318,CALL000989,DLR003,AGT013,CUS01165,2024-02-05 04:34:39,2024-02-05,brake_service,showed,90,,2024-01-21 15:34:39
APT00319,CALL000993,DLR005,AGT025,CUS00214,2024-01-14 02:13:32,2024-01-14,brake_service,scheduled,30,,2024-01-01 15:13:32
APT00320,CALL000997,DLR004,AGT021,CUS00505,2024-02-06 02:35:33,2024-02-06,transmission_service,confirmed,90,,2024-01-22 16:35:33
APT00321,CALL000999,DLR005,AGT026,CUS01050,2024-01-30 01:44:31,2024-01-30,tire_rotation,scheduled,90,,2024-01-16 11:44:31
APT00322,CALL001000,DLR002,AGT010,CUS00621,2024-01-12 02:06:30,2024-01-12,brake_service,confirmed,30,,2024-01-07 13:06:30
APT00323,CALL001001,DLR001,AGT006,CUS01125,2024-01-19 00:47:14,2024-01-19,lease_return,confirmed,60,,2024-01-14 09:47:14
APT00324,CALL001007,DLR003,AGT016,CUS01968,2024-02-07 04:38:35,2024-02-07,tire_rotation,confirmed,30,,2024-01-30 16:38:35
APT00325,CALL001019,DLR003,AGT014,CUS01505,2024-01-24 01:00:46,2024-01-24,recall_repair,showed,120,,2024-01-21 14:00:46
APT00326,CALL001022,DLR001,AGT005,CUS00670,2024-02-06 07:15:41,2024-02-06,lease_return,confirmed,60,,2024-01-27 16:15:41
APT00327,CALL001025,DLR004,AGT021,CUS01450,2024-01-16 21:27:32,2024-01-16,sales_consultation,scheduled,30,,2024-01-15 11:27:32
APT00328,CALL001028,DLR005,AGT027,CUS00685,2024-02-12 01:41:27,2024-02-12,sales_consultation,scheduled,30,,2024-01-28 13:41:27
APT00329,CALL001031,DLR003,AGT014,CUS01848,2024-02-09 08:00:58,2024-02-09,sales_consultation,confirmed,45,,2024-01-25 15:00:58
APT00330,CALL001033,DLR003,AGT018,CUS01488,2024-02-08 07:10:10,2024-02-08,tire_rotation,confirmed,60,,2024-01-25 16:10:10
APT00331,CALL001035,DLR005,AGT025,CUS01532,2024-01-25 21:06:05,2024-01-25,lease_return,confirmed,60,,2024-01-18 12:06:05
APT00332,CALL001038,DLR004,AGT020,CUS00942,2024-01-19 03:22:47,2024-01-19,lease_return,showed,45,,2024-01-08 15:22:47
APT00333,CALL001039,DLR001,AGT004,CUS00995,2024-01-31 00:24:47,2024-01-31,transmission_service,confirmed,90,,2024-01-18 13:24:47
APT00334,CALL001040,DLR002,AGT012,CUS01081,2024-01-31 04:06:15,2024-01-31,lease_return,confirmed,90,,2024-01-18 14:06:15
APT00335,CALL001043,DLR002,AGT010,CUS00841,2024-01-17 01:35:22,2024-01-17,recall_repair,confirmed,120,,2024-01-06 09:35:22
APT00336,CALL001045,DLR002,AGT011,CUS01480,2024-01-31 19:13:26,2024-01-31,tire_rotation,confirmed,45,,2024-01-26 08:13:26
APT00337,CALL001050,DLR005,AGT029,CUS00020,2024-01-14 02:49:35,2024-01-14,oil_change,cancelled,45,,2024-01-10 14:49:35
APT00338,CALL001052,DLR005,AGT026,CUS00221,2024-02-12 05:17:56,2024-02-12,recall_repair,scheduled,120,,2024-01-30 14:17:56
APT00339,CALL001055,DLR004,AGT020,CUS01119,2024-01-31 07:38:57,2024-01-31,multi_point_inspection,scheduled,30,,2024-01-20 14:38:57
APT00340,CALL001057,DLR002,AGT011,CUS00587,2024-01-21 03:10:24,2024-01-21,oil_change,showed,90,,2024-01-17 12:10:24
APT00341,CALL001059,DLR005,AGT028,CUS01753,2024-01-28 01:42:05,2024-01-28,lease_return,confirmed,90,,2024-01-24 15:42:05
APT00342,CALL001064,DLR001,AGT006,CUS00258,2024-01-25 00:44:03,2024-01-25,transmission_service,confirmed,30,,2024-01-17 14:44:03
APT00343,CALL001068,DLR001,AGT002,CUS00224,2024-02-09 00:28:20,2024-02-09,sales_consultation,cancelled,120,,2024-01-30 09:28:20
APT00344,CALL001069,DLR002,AGT009,CUS01257,2024-01-18 19:43:55,2024-01-18,transmission_service,showed,45,,2024-01-05 10:43:55
APT00345,CALL001073,DLR001,AGT002,CUS00243,2024-01-23 04:27:25,2024-01-23,oil_change,confirmed,60,,2024-01-11 15:27:25
APT00346,CALL001075,DLR004,AGT023,CUS00875,2024-01-19 02:27:03,2024-01-19,lease_return,no_show,30,,2024-01-08 10:27:03
APT00347,CALL001076,DLR003,AGT015,CUS01821,2024-02-04 04:17:19,2024-02-04,oil_change,scheduled,45,,2024-01-20 13:17:19
APT00348,CALL001077,DLR003,AGT018,CUS01795,2024-01-22 06:26:52,2024-01-22,multi_point_inspection,no_show,45,,2024-01-11 16:26:52
APT00349,CALL001080,DLR005,AGT026,CUS00623,2024-01-30 05:15:03,2024-01-30,lease_return,no_show,60,,2024-01-26 14:15:03
APT00350,CALL001081,DLR005,AGT029,CUS01766,2024-01-18 02:25:02,2024-01-18,tire_rotation,showed,45,,2024-01-10 11:25:02
APT00351,CALL001084,DLR003,AGT017,CUS01848,2024-01-20 02:23:15,2024-01-20,oil_change,confirmed,45,,2024-01-05 11:23:15
APT00352,CALL001090,DLR003,AGT013,CUS01505,2024-02-09 02:43:16,2024-02-09,oil_change,confirmed,60,,2024-01-30 14:43:16
APT00353,CALL001093,DLR005,AGT029,CUS00158,2024-01-21 07:00:00,2024-01-21,oil_change,showed,30,,2024-01-12 15:00:00
APT00354,CALL001100,DLR002,AGT007,CUS00554,2024-01-30 00:15:49,2024-01-30,multi_point_inspection,confirmed,90,,2024-01-18 15:15:49
APT00355,CALL001104,DLR001,AGT001,CUS01548,2024-01-19 02:17:31,2024-01-19,multi_point_inspection,scheduled,30,,2024-01-08 11:17:31
APT00356,CALL001105,DLR005,AGT030,CUS00035,2024-01-13 21:48:15,2024-01-13,transmission_service,confirmed,60,,2024-01-10 10:48:15
APT00357,CALL001108,DLR003,AGT014,CUS01104,2024-02-05 00:54:55,2024-02-05,multi_point_inspection,showed,90,,2024-01-25 14:54:55
APT00358,CALL001111,DLR003,AGT017,CUS00856,2024-02-05 06:06:26,2024-02-05,lease_return,showed,60,,2024-01-25 17:06:26
APT00359,CALL001112,DLR003,AGT018,CUS00686,2024-01-31 01:26:48,2024-01-31,sales_consultation,cancelled,120,,2024-01-26 10:26:48
APT00360,CALL001113,DLR004,AGT024,CUS01857,2024-01-14 22:06:23,2024-01-14,oil_change,confirmed,60,,2024-01-05 13:06:23
APT00361,CALL001114,DLR004,AGT021,CUS00043,2024-01-28 23:45:50,2024-01-28,multi_point_inspection,scheduled,30,,2024-01-15 15:45:50
APT00362,CALL001115,DLR002,AGT007,CUS00642,2024-02-04 01:25:21,2024-02-04,brake_service,scheduled,30,,2024-01-28 09:25:21
APT00363,CALL001117,DLR002,AGT009,CUS00737,2024-01-06 02:01:24,2024-01-06,recall_repair,confirmed,120,,2024-01-02 16:01:24
APT00364,CALL001122,DLR002,AGT011,CUS00464,2024-02-02 01:34:21,2024-02-02,brake_service,showed,120,,2024-01-28 10:34:21
APT00365,CALL001126,DLR004,AGT021,CUS01908,2024-01-30 05:58:55,2024-01-30,brake_service,confirmed,45,,2024-01-17 14:58:55
