SCORE_ID,CALL_ID,AGENT_ID,GREETING,ACTIVE_LISTENING,OBJECTION_HANDLING,PRODUCT_KNOWLEDGE,CLOSING,PROFESSIONALISM,OVERALL_SCORE,SCORED_BY,NOTES,CREATED_AT
SCR000282,CALL000282,AGT024,61,81,67,55,71,46,63,AI,,2024-01-17 11:03:09
SCR000283,CALL000283,AGT004,99,81,100,81,66,81,84,supervisor,,2024-01-19 12:59:08
SCR000284,CALL000284,AGT016,47,60,70,87,63,48,62,AI,,2024-01-18 11:02:09
SCR000285,CALL000285,AGT004,95,90,99,68,91,99,90,AI,,2024-01-30 14:49:19
SCR000286,CALL000286,AGT026,65,68,97,92,93,79,82,supervisor,,2024-01-26 09:46:36
SCR000287,CALL000287,AGT010,83,81,68,98,93,66,81,supervisor,,2024-01-14 15:19:28
SCR000288,CALL000288,AGT008,48,84,49,64,80,75,66,AI,,2024-01-18 15:28:59
SCR000289,CALL000289,AGT012,49,68,71,43,66,59,59,supervisor,,2024-01-14 15:51:40
SCR000290,CALL000290,AGT017,74,83,62,60,65,82,71,AI,,2024-01-28 18:01:52
SCR000291,CALL000291,AGT030,84,52,46,47,59,46,55,AI,,2024-01-22 15:31:56
SCR000292,CALL000292,AGT018,91,78,80,79,95,88,85,supervisor,,2024-01-04 16:04:28
SCR000293,CALL000293,AGT010,76,68,78,77,66,90,75,AI,,2024-01-17 09:17:34
SCR000294,CALL000294,AGT025,64,70,58,67,49,87,65,AI,,2024-01-05 10:50:11
SCR000295,CALL000295,AGT007,82,49,90,52,58,51,63,supervisor,,2024-01-12 13:43:47
SCR000296,CALL000296,AGT004,81,84,77,84,93,73,82,AI,,2024-01-30 15:53:29
SCR000297,CALL000297,AGT022,61,66,56,62,67,71,63,supervisor,,2024-01-29 10:24:20
SCR000298,CALL000298,AGT024,75,68,52,67,53,50,60,supervisor,,2024-01-22 16:50:51
SCR000299,CALL000299,AGT029,57,77,53,60,53,84,64,supervisor,,2024-01-16 10:59:15
SCR000300,CALL000300,AGT004,99,71,74,91,94,84,85,supervisor,,2024-01-07 10:06:54
SCR000301,CALL000301,AGT013,51,30,61,63,33,24,43,supervisor,,2024-01-19 07:49:54
SCR000302,CALL000302,AGT006,65,46,22,26,41,56,42,supervisor,,2024-01-09 09:34:02
SCR000303,CALL000303,AGT028,74,58,58,72,80,85,71,supervisor,,2024-01-24 09:52:39
SCR000304,CALL000304,AGT012,53,33,28,48,52,64,46,AI,,2024-01-15 15:39:01
SCR000305,CALL000305,AGT015,67,96,75,79,96,96,84,AI,,2024-01-01 11:48:53
SCR000306,CALL000306,AGT010,92,83,89,86,67,92,84,supervisor,,2024-01-12 16:08:11
SCR000307,CALL000307,AGT025,54,77,52,60,77,90,68,AI,,2024-01-27 15:41:22
SCR000308,CALL000308,AGT008,62,60,52,86,82,87,71,supervisor,,2024-01-19 12:32:58
SCR000309,CALL000309,AGT013,40,66,50,32,21,30,39,supervisor,,2024-01-29 10:22:08
SCR000310,CALL000310,AGT024,82,82,66,87,59,52,71,AI,,2024-01-25 09:14:20
SCR000311,CALL000311,AGT016,54,58,52,49,64,60,56,supervisor,,2024-01-09 14:11:00
SCR000312,CALL000312,AGT007,85,70,86,76,57,50,70,AI,,2024-01-04 10:16:21
SCR000313,CALL000313,AGT020,46,46,59,57,64,57,54,supervisor,,2024-01-28 13:42:06
SCR000314,CALL000314,AGT014,68,48,75,79,90,59,69,AI,,2024-01-15 09:10:07
SCR000315,CALL000315,AGT023,81,92,93,74,70,76,81,supervisor,,2024-01-11 14:36:18
SCR000316,CALL000316,AGT008,71,65,74,86,74,60,71,AI,,2024-01-06 16:47:58
SCR000317,CALL000317,AGT005,26,59,54,51,54,48,48,AI,,2024-01-05 11:00:57
SCR000318,CALL000318,AGT029,73,82,66,85,83,68,76,AI,,2024-01-29 09:30:20
SCR000319,CALL000319,AGT027,48,65,36,57,50,63,53,supervisor,,2024-01-13 15:34:57
SCR000320,CALL000320,AGT021,84,96,71,80,90,87,84,supervisor,,2024-01-20 09:00:42
SCR000321,CALL000321,AGT013,68,41,73,21,52,50,50,AI,,2024-01-02 15:25:58
SCR000322,CALL000322,AGT020,69,88,82,79,75,54,74,AI,,2024-01-03 10:09:57
SCR000323,CALL000323,AGT017,80,88,47,61,57,70,67,supervisor,,2024-01-03 10:13:44
SCR000324,CALL000324,AGT010,68,78,68,96,84,74,78,supervisor,,2024-01-12 19:15:10
SCR000325,CALL000325,AGT004,92,67,70,72,76,76,75,supervisor,,2024-01-01 11:53:31
SCR000326,CALL000326,AGT005,37,28,39,45,25,69,40,supervisor,,2024-01-06 17:19:48
SCR000327,CALL000327,AGT012,33,69,64,50,33,63,52,AI,,2024-01-16 15:53:32
SCR000328,CALL000328,AGT013,52,35,58,52,58,32,47,supervisor,,2024-01-11 10:08:44
SCR000329,CALL000329,AGT025,77,82,54,47,72,65,66,supervisor,,2024-01-03 17:57:36
SCR000330,CALL000330,AGT002,57,40,59,66,69,54,57,supervisor,,2024-01-01 14:22:59
SCR000331,CALL000331,AGT030,73,64,76,58,57,57,64,AI,,2024-01-22 07:33:05
SCR000332,CALL000332,AGT003,46,68,85,55,74,72,66,supervisor,,2024-01-05 15:29:47
SCR000333,CALL000333,AGT021,77,74,93,87,81,68,80,supervisor,,2024-01-12 14:08:00
SCR000334,CALL000334,AGT017,62,50,90,47,87,48,64,AI,,2024-01-28 15:26:42
SCR000335,CALL000335,AGT023,65,68,96,98,76,76,79,supervisor,,2024-01-03 10:30:55
SCR000336,CALL000336,AGT013,36,32,59,24,62,58,45,supervisor,,2024-01-05 11:58:43
SCR000337,CALL000337,AGT023,85,89,81,76,95,86,85,AI,,2024-01-21 11:05:31
SCR000338,CALL000338,AGT010,82,66,73,77,84,85,77,AI,,2024-01-02 11:52:11
SCR000339,CALL000339,AGT021,84,96,85,80,75,97,86,supervisor,,2024-01-02 09:12:00
SCR000340,CALL000340,AGT024,57,81,57,80,59,48,63,supervisor,,2024-01-23 14:10:06
SCR000341,CALL000341,AGT002,29,29,63,73,53,67,52,AI,,2024-01-30 16:39:55
SCR000342,CALL000342,AGT007,63,47,83,89,84,60,71,AI,,2024-01-11 09:45:30
SCR000343,CALL000343,AGT015,82,71,73,90,91,88,82,supervisor,,2024-01-06 10:27:54
SCR000344,CALL000344,AGT014,80,57,80,75,83,46,70,supervisor,,2024-01-15 13:33:28
SCR000345,CALL000345,AGT021,81,78,87,93,76,84,83,supervisor,,2024-01-12 18:58:42
SCR000346,CALL000346,AGT030,88,69,68,65,66,50,67,supervisor,,2024-01-15 13:34:53
SCR000347,CALL000347,AGT027,25,24,58,51,75,30,43,supervisor,,2024-01-08 09:50:08
SCR000348,CALL000348,AGT005,61,72,64,64,20,69,58,AI,,2024-01-22 10:57:13
SCR000349,CALL000349,AGT008,60,80,89,62,89,70,75,supervisor,,2024-01-24 11:57:59
SCR000350,CALL000350,AGT001,70,81,80,100,100,90,86,supervisor,,2024-01-26 09:47:48
SCR000351,CALL000351,AGT012,51,53,41,67,26,40,46,AI,,2024-01-06 15:31:25
SCR000352,CALL000352,AGT004,67,89,85,75,74,72,77,AI,,2024-01-27 09:53:38
SCR000353,CALL000353,AGT017,51,64,55,55,90,59,62,AI,,2024-01-10 13:32:04
SCR000354,CALL000354,AGT009,68,74,50,61,90,65,68,AI,,2024-01-05 11:44:08
SCR000355,CALL000355,AGT015,76,98,79,100,89,69,85,AI,,2024-01-18 07:16:12
SCR000356,CALL000356,AGT012,40,65,27,38,40,58,44,AI,,2024-01-21 10:01:01
SCR000357,CALL000357,AGT003,75,48,81,49,81,79,68,supervisor,,2024-01-13 15:41:58
SCR000358,CALL000358,AGT025,51,80,59,49,69,63,61,supervisor,,2024-01-11 10:47:24
SCR000359,CALL000359,AGT003,53,64,46,88,88,87,71,AI,,2024-01-06 18:07:32
SCR000360,CALL000360,AGT029,83,64,90,77,57,51,70,AI,,2024-01-25 10:41:27
SCR000361,CALL000361,AGT017,63,49,64,80,55,61,62,supervisor,,2024-01-28 10:53:11
SCR000362,CALL000362,AGT006,65,60,43,25,71,31,49,AI,,2024-01-17 09:20:07
SCR000363,CALL000363,AGT027,46,38,23,67,46,48,44,supervisor,,2024-01-11 15:42:14
SCR000364,CALL000364,AGT009,77,76,52,58,54,77,65,AI,,2024-01-10 18:06:59
SCR000365,CALL000365,AGT005,65,52,64,70,72,38,60,AI,,2024-01-30 13:01:48
SCR000366,CALL000366,AGT027,31,30,24,49,22,22,29,AI,,2024-01-03 10:56:45
SCR000367,CALL000367,AGT009,80,57,69,48,62,72,64,AI,,2024-01-03 10:09:51
SCR000368,CALL000368,AGT021,86,87,75,71,65,72,76,AI,,2024-01-19 16:02:38
SCR000369,CALL000369,AGT013,45,48,29,49,75,53,49,supervisor,,2024-01-06 13:46:37
SCR000370,CALL000370,AGT002,75,41,67,58,23,67,55,AI,,2024-01-01 13:16:29
SCR000371,CALL000371,AGT010,95,77,68,76,71,84,78,AI,,2024-01-30 14:17:02
SCR000372,CALL000372,AGT022,65,59,56,50,80,57,61,supervisor,,2024-01-03 10:54:06
SCR000373,CALL000373,AGT018,79,85,65,68,98,76,78,AI,,2024-01-13 10:15:36
SCR000374,CALL000374,AGT006,44,75,22,61,27,31,43,supervisor,,2024-01-23 08:05:41
SCR000375,CALL000375,AGT027,41,58,54,24,34,62,45,supervisor,,2024-01-29 11:53:36
SCR000376,CALL000376,AGT025,73,68,46,54,77,68,64,AI,,2024-01-06 15:21:24
SCR000377,CALL000377,AGT016,75,76,45,76,48,89,68,supervisor,,2024-01-26 11:45:02
SCR000378,CALL000378,AGT014,63,83,58,84,86,81,75,supervisor,,2024-01-07 10:42:42
SCR000379,CALL000379,AGT010,90,80,65,78,91,93,82,AI,,2024-01-28 13:09:33
SCR000380,CALL000380,AGT006,71,45,26,53,45,30,45,supervisor,,2024-01-29 16:21:16
SCR000381,CALL000381,AGT028,51,85,55,82,59,89,70,AI,,2024-01-13 09:43:21
SCR000382,CALL000382,AGT005,22,28,50,32,41,47,36,AI,,2024-01-30 15:58:26
SCR000383,CALL000383,AGT008,79,76,51,52,50,72,63,supervisor,,2024-01-18 17:37:10
SCR000384,CALL000384,AGT019,85,72,52,66,78,71,70,AI,,2024-01-21 15:12:42
SCR000385,CALL000385,AGT025,67,83,90,70,82,72,77,supervisor,,2024-01-20 07:30:27
SCR000386,CALL000386,AGT004,90,80,94,85,83,92,87,supervisor,,2024-01-12 16:06:26
SCR000387,CALL000387,AGT023,99,81,99,73,100,90,90,AI,,2024-01-06 10:22:58
SCR000388,CALL000388,AGT025,58,79,49,66,62,67,63,AI,,2024-01-22 11:25:15
SCR000389,CALL000389,AGT010,95,100,78,85,90,76,87,supervisor,,2024-01-20 15:26:14
SCR000390,CALL000390,AGT017,48,88,64,46,85,90,70,supervisor,,2024-01-18 15:40:50
SCR000391,CALL000391,AGT016,51,84,52,49,81,88,67,AI,,2024-01-18 16:55:54
SCR000392,CALL000392,AGT028,90,81,45,54,61,66,66,supervisor,,2024-01-19 10:08:13
SCR000393,CALL000393,AGT028,78,46,81,48,82,54,64,supervisor,,2024-01-17 14:28:26
SCR000394,CALL000394,AGT013,23,25,67,27,68,21,38,AI,,2024-01-03 15:44:09
SCR000395,CALL000395,AGT021,80,89,70,96,97,69,83,AI,,2024-01-23 15:27:58
SCR000396,CALL000396,AGT017,63,87,53,61,85,81,71,AI,,2024-01-09 15:00:53
SCR000397,CALL000397,AGT014,72,56,78,47,66,72,65,AI,,2024-01-07 13:52:58
SCR000398,CALL000398,AGT020,61,73,83,77,86,65,74,supervisor,,2024-01-16 10:26:22
SCR000399,CALL000399,AGT004,67,66,75,68,90,91,76,AI,,2024-01-06 10:17:54
SCR000400,CALL000400,AGT030,47,51,71,66,69,60,60,AI,,2024-01-25 15:10:26
SCR000401,CALL000401,AGT023,71,93,68,84,69,66,75,AI,,2024-01-20 07:49:58
SCR000402,CALL000402,AGT022,73,74,66,57,66,65,66,AI,,2024-01-20 10:37:28
SCR000403,CALL000403,AGT028,74,87,52,85,80,74,75,AI,,2024-01-27 11:11:33
SCR000404,CALL000404,AGT012,28,75,43,44,47,47,47,supervisor,,2024-01-27 14:32:35
SCR000405,CALL000405,AGT008,55,49,57,84,77,62,64,AI,,2024-01-19 15:54:17
SCR000406,CALL000406,AGT008,72,79,47,62,88,83,71,supervisor,,2024-01-05 17:59:36
SCR000407,CALL000407,AGT012,38,69,43,30,59,57,49,AI,,2024-01-14 14:12:53
SCR000408,CALL000408,AGT024,57,50,57,48,87,79,63,AI,,2024-01-29 10:04:42
SCR000409,CALL000409,AGT025,54,61,46,54,69,57,56,AI,,2024-01-20 16:57:47
SCR000410,CALL000410,AGT027,36,33,23,72,65,21,41,supervisor,,2024-01-10 13:21:21
SCR000411,CALL000411,AGT019,77,61,49,71,57,77,65,AI,,2024-01-13 14:56:09
SCR000412,CALL000412,AGT018,78,83,99,100,95,90,90,AI,,2024-01-19 15:51:59
SCR000413,CALL000413,AGT014,70,69,53,62,49,72,62,AI,,2024-01-17 08:01:05
SCR000414,CALL000414,AGT022,50,49,61,62,45,65,55,AI,,2024-01-05 19:46:13
SCR000415,CALL000415,AGT021,97,77,75,92,96,99,89,AI,,2024-01-17 16:15:50
SCR000416,CALL000416,AGT003,58,84,75,85,61,60,70,supervisor,,2024-01-18 09:49:29
SCR000417,CALL000417,AGT014,81,79,59,83,67,65,72,AI,,2024-01-09 11:14:56
SCR000418,CALL000418,AGT009,53,89,66,55,80,76,69,supervisor,,2024-01-22 15:38:50
SCR000419,CALL000419,AGT016,56,79,76,86,59,61,69,AI,,2024-01-20 07:44:27
SCR000420,CALL000420,AGT001,80,67,87,77,89,96,82,supervisor,,2024-01-29 12:11:03
SCR000421,CALL000421,AGT014,83,69,67,90,56,66,71,supervisor,,2024-01-08 16:05:54
SCR000422,CALL000422,AGT030,66,63,51,86,50,75,65,AI,,2024-01-24 17:21:40
SCR000423,CALL000423,AGT007,79,50,80,46,61,75,65,AI,,2024-01-07 10:20:29
SCR000424,CALL000424,AGT016,52,84,46,79,70,45,62,AI,,2024-01-08 12:44:08
SCR000425,CALL000425,AGT011,63,61,45,65,80,83,66,AI,,2024-01-05 11:34:59
SCR000426,CALL000426,AGT022,58,72,59,81,87,69,71,supervisor,,2024-01-12 12:50:51
SCR000427,CALL000427,AGT011,67,86,86,46,60,90,72,AI,,2024-01-23 09:41:29
SCR000428,CALL000428,AGT005,44,38,49,34,67,67,49,supervisor,,2024-01-11 11:52:44
SCR000429,CALL000429,AGT017,90,89,70,86,79,46,76,AI,,2024-01-09 10:00:10
SCR000430,CALL000430,AGT010,86,74,81,68,76,84,78,supervisor,,2024-01-17 11:01:45
SCR000431,CALL000431,AGT017,52,78,59,47,87,57,63,supervisor,,2024-01-26 14:53:10
SCR000432,CALL000432,AGT004,71,65,68,96,80,68,74,supervisor,,2024-01-21 10:49:35
SCR000433,CALL000433,AGT011,59,47,66,57,62,54,57,supervisor,,2024-01-04 15:07:08
SCR000434,CALL000434,AGT020,61,84,57,66,78,77,70,AI,,2024-01-15 11:13:01
SCR000435,CALL000435,AGT015,96,93,69,82,85,95,86,AI,,2024-01-27 14:14:29
SCR000436,CALL000436,AGT002,73,49,65,73,66,67,65,AI,,2024-01-06 18:45:06
SCR000437,CALL000437,AGT018,95,86,85,89,70,88,85,AI,,2024-01-05 14:44:43
SCR000438,CALL000438,AGT030,51,53,69,80,58,77,64,AI,,2024-01-02 16:06:57
SCR000439,CALL000439,AGT027,57,59,69,45,66,62,59,supervisor,,2024-01-13 09:08:42
SCR000440,CALL000440,AGT017,90,60,66,74,51,87,71,supervisor,,2024-01-16 15:34:45
SCR000441,CALL000441,AGT004,85,82,78,74,94,79,82,supervisor,,2024-01-02 09:44:43
SCR000442,CALL000442,AGT014,57,59,46,64,45,56,54,supervisor,,2024-01-16 17:32:59
SCR000443,CALL000443,AGT025,52,63,86,51,50,70,62,AI,,2024-01-10 08:04:17
SCR000444,CALL000444,AGT009,48,90,86,47,89,57,69,AI,,2024-01-12 17:32:32
SCR000445,CALL000445,AGT030,62,52,51,86,61,66,63,AI,,2024-01-28 10:23:23
SCR000446,CALL000446,AGT002,58,50,52,67,57,54,56,AI,,2024-01-26 15:47:48
SCR000447,CALL000447,AGT007,88,65,70,48,88,51,68,AI,,2024-01-29 10:15:00
SCR000448,CALL000448,AGT011,63,55,61,87,75,81,70,supervisor,,2024-01-29 09:31:01
SCR000449,CALL000449,AGT024,88,47,47,69,86,52,64,supervisor,,2024-01-17 15:16:09
SCR000450,CALL000450,AGT013,37,34,35,70,21,59,42,supervisor,,2024-01-06 17:35:53
SCR000451,CALL000451,AGT029,66,72,59,46,87,81,68,AI,,2024-01-10 11:32:40
SCR000452,CALL000452,AGT012,23,27,73,21,53,75,45,supervisor,,2024-01-20 10:40:18
SCR000453,CALL000453,AGT002,57,36,43,31,31,40,39,AI,,2024-01-14 13:13:36
SCR000454,CALL000454,AGT010,71,68,67,78,91,68,73,AI,,2024-01-18 09:38:03
SCR000455,CALL000455,AGT020,90,82,56,86,60,90,77,AI,,2024-01-22 08:20:27
SCR000456,CALL000456,AGT030,56,67,79,90,50,61,67,AI,,2024-01-06 10:52:31
SCR000457,CALL000457,AGT017,88,61,58,59,85,65,69,supervisor,,2024-01-28 11:21:21
SCR000458,CALL000458,AGT021,70,100,78,73,85,84,81,supervisor,,2024-01-10 14:05:32
SCR000459,CALL000459,AGT020,56,81,83,61,84,50,69,supervisor,,2024-01-11 13:55:23
SCR000460,CALL000460,AGT006,26,68,73,68,75,72,63,AI,,2024-01-21 09:28:48
SCR000461,CALL000461,AGT015,95,65,71,94,76,73,79,supervisor,,2024-01-07 11:13:32
SCR000462,CALL000462,AGT011,62,86,67,57,75,72,69,supervisor,,2024-01-05 10:33:23
SCR000463,CALL000463,AGT002,73,37,57,41,43,30,46,supervisor,,2024-01-13 15:27:04
SCR000464,CALL000464,AGT008,82,49,76,69,51,60,64,AI,,2024-01-25 14:47:09
SCR000465,CALL000465,AGT005,61,52,68,24,72,32,51,supervisor,,2024-01-04 14:04:40
SCR000466,CALL000466,AGT006,41,37,59,37,26,56,42,AI,,2024-01-22 18:49:04
SCR000467,CALL000467,AGT021,99,96,98,89,67,71,86,supervisor,,2024-01-03 08:26:05
SCR000468,CALL000468,AGT028,73,55,75,56,45,60,60,supervisor,,2024-01-02 15:15:58
SCR000469,CALL000469,AGT028,88,65,70,89,87,86,80,AI,,2024-01-15 16:21:45
SCR000470,CALL000470,AGT004,90,78,83,86,84,91,85,AI,,2024-01-16 14:24:20
SCR000471,CALL000471,AGT023,79,85,98,76,99,71,84,supervisor,,2024-01-18 11:45:21
SCR000472,CALL000472,AGT026,97,86,74,78,70,90,82,AI,,2024-01-09 09:18:51
SCR000473,CALL000473,AGT022,74,78,68,76,49,57,67,AI,,2024-01-06 09:12:05
SCR000474,CALL000474,AGT004,99,91,96,82,66,70,84,AI,,2024-01-24 16:53:34
SCR000475,CALL000475,AGT014,56,83,83,60,86,81,74,AI,,2024-01-09 10:11:07
SCR000476,CALL000476,AGT014,88,73,73,48,48,53,63,supervisor,,2024-01-16 15:42:02
SCR000477,CALL000477,AGT024,45,46,45,48,81,54,53,supervisor,,2024-01-18 09:00:23
SCR000478,CALL000478,AGT006,44,74,27,69,68,57,56,supervisor,,2024-01-02 10:30:51
SCR000479,CALL000479,AGT018,77,71,71,69,95,84,77,supervisor,,2024-01-05 12:33:45
SCR000480,CALL000480,AGT008,58,65,59,51,66,59,59,AI,,2024-01-30 08:24:58
SCR000481,CALL000481,AGT003,63,71,49,57,73,58,61,supervisor,,2024-01-13 14:47:53
SCR000482,CALL000482,AGT015,99,65,81,79,69,70,77,AI,,2024-01-26 11:12:13
SCR000483,CALL000483,AGT010,65,78,96,80,69,83,78,AI,,2024-01-29 10:57:59
SCR000484,CALL000484,AGT007,79,51,78,83,80,49,70,supervisor,,2024-01-04 14:30:20
SCR000485,CALL000485,AGT013,66,62,49,60,38,66,56,AI,,2024-01-05 17:55:18
SCR000486,CALL000486,AGT026,70,80,83,71,87,68,76,AI,,2024-01-03 10:41:03
SCR000487,CALL000487,AGT007,46,48,48,56,46,80,54,AI,,2024-01-29 11:14:52
SCR000488,CALL000488,AGT027,26,34,47,62,32,52,42,supervisor,,2024-01-10 11:28:10
SCR000489,CALL000489,AGT023,97,94,78,82,82,84,86,supervisor,,2024-01-03 15:07:40
SCR000490,CALL000490,AGT020,76,66,84,90,79,73,78,AI,,2024-01-12 13:53:43
SCR000491,CALL000491,AGT015,93,66,89,87,68,68,78,AI,,2024-01-18 16:24:05
SCR000492,CALL000492,AGT023,69,77,72,94,69,72,75,supervisor,,2024-01-04 14:27:14
SCR000493,CALL000493,AGT017,89,45,50,90,53,86,68,AI,,2024-01-03 09:24:52
SCR000494,CALL000494,AGT002,40,21,38,52,45,46,40,AI,,2024-01-26 13:42:02
SCR000495,CALL000495,AGT004,93,70,73,95,87,84,83,supervisor,,2024-01-20 15:40:34
SCR000496,CALL000496,AGT013,63,42,70,20,35,69,49,supervisor,,2024-01-01 15:32:51
SCR000497,CALL000497,AGT028,80,49,49,46,67,52,57,supervisor,,2024-01-30 13:10:50
SCR000498,CALL000498,AGT001,74,66,85,80,93,96,82,AI,,2024-01-20 09:29:50
SCR000499,CALL000499,AGT026,65,83,84,82,67,88,78,AI,,2024-01-20 14:59:28
SCR000500,CALL000500,AGT016,75,65,79,74,70,83,74,supervisor,,2024-01-02 18:59:56
SCR000501,CALL000501,AGT017,68,82,63,90,61,69,72,supervisor,,2024-01-27 16:54:06
SCR000502,CALL000502,AGT027,33,39,46,59,68,60,50,AI,,2024-01-30 09:16:44
SCR000503,CALL000503,AGT010,80,85,66,71,98,80,80,AI,,2024-01-04 14:32:27
SCR000504,CALL000504,AGT024,67,85,85,65,78,64,74,supervisor,,2024-01-03 14:09:33
SCR000505,CALL000505,AGT004,79,69,86,82,69,65,75,AI,,2024-01-18 15:34:00
SCR000506,CALL000506,AGT009,81,57,67,76,53,86,70,supervisor,,2024-01-09 11:44:47
SCR000507,CALL000507,AGT007,62,86,87,87,52,74,74,supervisor,,2024-01-18 12:04:12
SCR000508,CALL000508,AGT030,52,57,52,83,85,45,62,supervisor,,2024-01-12 15:52:32
SCR000509,CALL000509,AGT030,84,69,90,55,71,84,75,supervisor,,2024-01-20 15:33:27
SCR000510,CALL000510,AGT017,56,46,55,72,49,85,60,AI,,2024-01-11 16:56:28
SCR000511,CALL000511,AGT017,72,67,81,58,88,86,75,supervisor,,2024-01-06 17:22:25
SCR000512,CALL000512,AGT018,80,84,73,76,68,76,76,supervisor,,2024-01-26 19:49:57
SCR000513,CALL000513,AGT009,62,64,48,81,83,89,71,supervisor,,2024-01-16 11:49:49
SCR000514,CALL000514,AGT010,75,83,95,72,77,96,83,AI,,2024-01-21 11:18:55
SCR000515,CALL000515,AGT003,87,60,71,80,71,59,71,AI,,2024-01-26 09:39:10
SCR000516,CALL000516,AGT020,66,66,62,61,57,89,66,supervisor,,2024-01-19 09:55:53
SCR000517,CALL000517,AGT012,43,21,48,25,28,33,33,AI,,2024-01-06 10:39:51
SCR000518,CALL000518,AGT026,94,94,77,100,86,87,89,AI,,2024-01-30 13:45:58
SCR000519,CALL000519,AGT025,46,72,52,65,58,53,57,supervisor,,2024-01-13 11:27:05
SCR000520,CALL000520,AGT016,61,66,61,56,82,70,66,AI,,2024-01-10 11:16:31
SCR000521,CALL000521,AGT007,89,50,70,77,76,75,72,AI,,2024-01-16 09:25:54
SCR000522,CALL000522,AGT018,75,83,96,79,77,94,84,AI,,2024-01-02 13:32:13
SCR000523,CALL000523,AGT022,86,52,84,72,55,72,70,supervisor,,2024-01-06 10:46:05
SCR000524,CALL000524,AGT016,64,68,85,65,63,51,66,AI,,2024-01-27 10:40:11
SCR000525,CALL000525,AGT025,51,60,76,76,70,55,64,supervisor,,2024-01-25 14:17:13
SCR000526,CALL000526,AGT006,28,53,46,40,34,70,45,supervisor,,2024-01-08 15:59:18
SCR000527,CALL000527,AGT008,45,78,59,52,66,53,58,AI,,2024-01-27 18:29:16
SCR000528,CALL000528,AGT022,72,67,48,56,74,71,64,supervisor,,2024-01-11 09:21:11
SCR000529,CALL000529,AGT023,80,90,88,99,90,93,90,AI,,2024-01-17 15:04:28
SCR000530,CALL000530,AGT009,74,79,83,61,65,87,74,supervisor,,2024-01-06 15:17:30
SCR000531,CALL000531,AGT007,90,53,83,59,66,60,68,AI,,2024-01-08 14:48:03
SCR000532,CALL000532,AGT028,52,63,61,63,82,71,65,AI,,2024-01-08 12:38:20
SCR000533,CALL000533,AGT025,66,55,68,82,77,49,66,supervisor,,2024-01-18 09:59:35
SCR000534,CALL000534,AGT017,67,69,47,90,63,83,69,AI,,2024-01-06 15:12:02
SCR000535,CALL000535,AGT019,66,84,80,59,82,49,70,AI,,2024-01-11 15:34:09
SCR000536,CALL000536,AGT010,96,65,79,92,67,72,78,supervisor,,2024-01-11 14:40:35
SCR000537,CALL000537,AGT014,73,70,54,89,69,90,74,AI,,2024-01-10 15:23:57
SCR000538,CALL000538,AGT006,22,65,51,48,59,75,53,AI,,2024-01-11 11:42:56
SCR000539,CALL000539,AGT028,55,86,56,56,88,72,68,supervisor,,2024-01-07 13:56:31
SCR000540,CALL000540,AGT023,99,89,84,71,97,92,88,AI,,2024-01-19 11:38:51
SCR000541,CALL000541,AGT016,54,67,86,57,68,62,65,AI,,2024-01-18 10:20:23
SCR000542,CALL000542,AGT002,56,58,53,45,22,27,43,supervisor,,2024-01-08 17:47:49
SCR000543,CALL000543,AGT010,72,92,86,88,74,68,80,AI,,2024-01-18 15:24:16
SCR000544,CALL000544,AGT002,38,39,69,48,59,71,54,AI,,2024-01-08 10:21:37
SCR000545,CALL000545,AGT027,50,57,61,24,32,54,46,AI,,2024-01-05 09:59:11
SCR000546,CALL000546,AGT006,38,46,68,21,25,67,44,supervisor,,2024-01-25 15:14:48
SCR000547,CALL000547,AGT014,57,57,69,70,55,77,64,AI,,2024-01-04 14:16:49
SCR000548,CALL000548,AGT022,65,51,46,85,45,89,63,AI,,2024-01-08 16:59:28
SCR000549,CALL000549,AGT021,97,90,74,95,83,81,86,AI,,2024-01-23 12:56:17
SCR000550,CALL000550,AGT001,96,93,87,84,89,90,89,AI,,2024-01-16 15:23:28
SCR000551,CALL000551,AGT027,59,32,44,59,67,51,52,AI,,2024-01-24 17:54:20
SCR000552,CALL000552,AGT014,75,87,80,66,85,70,77,AI,,2024-01-12 07:18:34
SCR000553,CALL000553,AGT011,56,47,48,51,76,67,57,AI,,2024-01-28 17:19:36
SCR000554,CALL000554,AGT018,83,77,70,82,69,80,76,AI,,2024-01-06 11:46:11
SCR000555,CALL000555,AGT025,87,74,78,86,65,63,75,supervisor,,2024-01-22 08:54:35
SCR000556,CALL000556,AGT015,93,71,99,92,73,92,86,supervisor,,2024-01-23 09:48:37
SCR000557,CALL000557,AGT004,74,96,69,94,77,67,79,AI,,2024-01-10 11:24:35
SCR000558,CALL000558,AGT022,88,59,82,50,57,63,66,AI,,2024-01-11 09:07:56
SCR000559,CALL000559,AGT011,52,86,74,84,80,79,75,supervisor,,2024-01-22 10:58:54
SCR000560,CALL000560,AGT029,52,70,85,55,64,53,63,supervisor,,2024-01-19 07:04:35
SCR000561,CALL000561,AGT015,96,91,97,98,98,74,92,AI,,2024-01-01 11:37:41
SCR000562,CALL000562,AGT002,63,64,39,58,32,47,50,supervisor,,2024-01-21 10:04:29
SCR000563,CALL000563,AGT004,75,69,77,86,72,89,78,supervisor,,2024-01-20 14:59:41
SCR000564,CALL000564,AGT001,69,73,68,93,67,84,75,supervisor,,2024-01-27 10:05:42
