TASK_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,TASK_TYPE,PRIORITY,STATUS,DUE_DATE,COMPLETED_AT,NOTES,CREATED_AT
TSK00239,,DLR001,AGT013,CUS00341,escalate_complaint,medium,in_progress,2024-01-20,2024-01-20,,2024-01-19
TSK00240,CALL013370,DLR001,AGT008,CUS00496,schedule_appointment,low,cancelled,2024-01-07,,,2024-01-04
TSK00241,,DLR003,AGT017,CUS01968,schedule_appointment,low,completed,2024-01-15,,,2024-01-15
TSK00242,CALL007609,DLR002,AGT001,CUS01517,escalate_complaint,medium,in_progress,2024-01-27,,,2024-01-24
TSK00243,CALL009843,DLR004,AGT027,CUS00941,send_coupon,high,completed,2024-02-04,2024-02-04,,2024-02-03
TSK00244,,DLR001,AGT029,CUS00057,send_recall_info,low,pending,2024-01-01,2024-01-01,,2023-12-27
TSK00245,,DLR001,AGT004,CUS00837,send_survey,medium,pending,2024-01-21,,,2024-01-17
TSK00246,,DLR001,AGT006,CUS00280,send_coupon,low,in_progress,2024-01-21,,,2024-01-16
TSK00247,CALL003935,DLR005,AGT009,CUS00126,schedule_appointment,medium,completed,2024-02-03,,,2024-02-02
TSK00248,CALL011698,DLR004,AGT011,CUS00209,update_contact,high,pending,2024-01-07,2024-01-07,,2024-01-04
TSK00249,,DLR001,AGT017,CUS00345,send_coupon,high,completed,2024-01-22,,,2024-01-22
TSK00250,CALL010053,DLR002,AGT012,CUS00216,send_recall_info,low,in_progress,2024-01-16,,,2024-01-15
TSK00251,CALL004971,DLR002,AGT018,CUS00409,escalate_complaint,medium,pending,2024-01-26,,,2024-01-21
TSK00252,CALL001258,DLR004,AGT030,CUS00909,follow_up_call,medium,in_progress,2024-01-27,2024-01-27,,2024-01-25
TSK00253,,DLR003,AGT006,CUS00544,schedule_appointment,low,pending,2024-01-04,2024-01-04,,2024-01-01
TSK00254,CALL007421,DLR001,AGT014,CUS01918,send_recall_info,medium,pending,2024-01-16,,,2024-01-15
TSK00255,CALL008954,DLR002,AGT018,CUS01397,send_survey,medium,pending,2024-01-28,,,2024-01-26
TSK00256,CALL002597,DLR004,AGT030,CUS01535,schedule_appointment,low,completed,2024-01-16,2024-01-16,,2024-01-13
TSK00257,CALL005748,DLR001,AGT013,CUS01198,send_recall_info,medium,completed,2024-01-13,2024-01-13,,2024-01-13
TSK00258,,DLR005,AGT024,CUS01149,follow_up_call,medium,pending,2024-02-07,,,2024-02-06
TSK00259,,DLR003,AGT005,CUS00623,follow_up_call,high,pending,2024-01-31,2024-01-31,,2024-01-30
TSK00260,,DLR003,AGT013,CUS00614,send_survey,low,cancelled,2024-01-26,,,2024-01-24
TSK00261,CALL012222,DLR004,AGT011,CUS00529,send_coupon,medium,completed,2024-01-20,2024-01-20,,2024-01-15
TSK00262,,DLR005,AGT011,CUS00753,schedule_appointment,medium,pending,2024-01-22,,,2024-01-22
TSK00263,CALL006796,DLR001,AGT013,CUS01026,schedule_appointment,medium,completed,2024-01-15,,,2024-01-14
TSK00264,,DLR004,AGT016,CUS00420,send_recall_info,low,cancelled,2024-02-05,,,2024-01-31
TSK00265,,DLR003,AGT011,CUS01602,send_recall_info,medium,in_progress,2024-01-23,,,2024-01-18
TSK00266,CALL003744,DLR001,AGT007,CUS01528,send_coupon,medium,completed,2024-01-13,2024-01-13,,2024-01-10
TSK00267,,DLR003,AGT019,CUS00072,send_recall_info,medium,completed,2024-01-30,,,2024-01-26
TSK00268,CALL002994,DLR002,AGT012,CUS00350,send_recall_info,medium,in_progress,2024-01-02,2024-01-02,,2024-01-02
TSK00269,CALL003112,DLR004,AGT003,CUS01779,schedule_appointment,high,pending,2024-02-06,2024-02-06,,2024-02-03
TSK00270,CALL000990,DLR005,AGT027,CUS01692,escalate_complaint,medium,pending,2024-01-14,2024-01-14,,2024-01-14
TSK00271,,DLR005,AGT018,CUS00815,send_coupon,medium,completed,2024-01-16,2024-01-16,,2024-01-15
TSK00272,CALL001672,DLR003,AGT004,CUS01600,send_coupon,low,in_progress,2024-01-20,2024-01-20,,2024-01-20
TSK00273,CALL010575,DLR001,AGT010,CUS01505,send_survey,high,cancelled,2024-02-01,,,2024-01-28
TSK00274,,DLR004,AGT018,CUS01764,confirm_appointment,medium,in_progress,2024-01-28,,,2024-01-28
TSK00275,CALL000578,DLR002,AGT029,CUS01730,send_coupon,medium,completed,2024-01-23,2024-01-23,,2024-01-22
TSK00276,,DLR004,AGT008,CUS00596,escalate_complaint,medium,in_progress,2024-01-22,,,2024-01-19
TSK00277,CALL010373,DLR004,AGT030,CUS01795,escalate_complaint,low,cancelled,2024-01-16,2024-01-16,,2024-01-13
TSK00278,CALL005980,DLR002,AGT017,CUS00211,schedule_appointment,medium,in_progress,2024-01-26,2024-01-26,,2024-01-25
TSK00279,,DLR001,AGT015,CUS00709,send_coupon,medium,completed,2024-01-11,,,2024-01-07
TSK00280,,DLR005,AGT026,CUS00547,escalate_complaint,medium,cancelled,2024-01-02,,,2023-12-29
TSK00281,CALL012427,DLR001,AGT029,CUS01837,confirm_appointment,low,pending,2024-01-25,,,2024-01-25
TSK00282,CALL007032,DLR005,AGT023,CUS00682,send_survey,medium,in_progress,2024-01-08,,,2024-01-05
TSK00283,CALL003593,DLR001,AGT003,CUS00610,escalate_complaint,medium,pending,2024-01-28,2024-01-28,,2024-01-26
TSK00284,CALL003622,DLR001,AGT005,CUS00912,schedule_appointment,low,completed,2024-01-14,2024-01-14,,2024-01-13
TSK00285,,DLR005,AGT009,CUS00274,send_coupon,medium,pending,2024-01-13,,,2024-01-09
TSK00286,CALL011036,DLR005,AGT026,CUS00078,escalate_complaint,high,pending,2024-01-12,,,2024-01-12
TSK00287,CALL005185,DLR003,AGT021,CUS01788,confirm_appointment,low,pending,2024-01-22,,,2024-01-22
TSK00288,CALL001971,DLR001,AGT006,CUS00707,update_contact,medium,completed,2024-01-24,2024-01-24,,2024-01-21
TSK00289,CALL000594,DLR002,AGT030,CUS00112,schedule_appointment,medium,in_progress,2024-01-19,,,2024-01-16
TSK00290,CALL002093,DLR002,AGT007,CUS01935,send_survey,medium,in_progress,2024-01-27,2024-01-27,,2024-01-25
TSK00291,CALL006476,DLR005,AGT027,CUS00222,escalate_complaint,low,completed,2024-01-05,2024-01-05,,2024-01-03
TSK00292,,DLR002,AGT019,CUS01623,send_recall_info,medium,pending,2024-01-13,,,2024-01-12
TSK00293,CALL011886,DLR002,AGT016,CUS00516,send_survey,low,in_progress,2024-01-26,2024-01-26,,2024-01-25
TSK00294,,DLR001,AGT005,CUS01969,schedule_appointment,medium,in_progress,2024-01-24,,,2024-01-19
TSK00295,CALL010016,DLR002,AGT020,CUS00244,update_contact,medium,in_progress,2024-01-10,,,2024-01-06
TSK00296,CALL012695,DLR004,AGT004,CUS01077,confirm_appointment,high,completed,2024-01-21,,,2024-01-19
TSK00297,CALL014414,DLR001,AGT004,CUS01145,follow_up_call,medium,pending,2024-01-23,,,2024-01-20
TSK00298,,DLR002,AGT029,CUS00968,follow_up_call,low,completed,2024-01-27,,,2024-01-22
TSK00299,CALL007490,DLR004,AGT021,CUS01881,follow_up_call,medium,completed,2024-01-08,,,2024-01-08
TSK00300,,DLR002,AGT026,CUS00610,follow_up_call,low,pending,2024-02-01,2024-02-01,,2024-02-01
TSK00301,CALL014440,DLR003,AGT022,CUS01596,follow_up_call,high,completed,2024-01-22,2024-01-22,,2024-01-21
TSK00302,,DLR005,AGT029,CUS01947,send_survey,high,completed,2024-01-14,,,2024-01-12
TSK00303,CALL014664,DLR002,AGT025,CUS00441,send_coupon,high,completed,2024-01-28,,,2024-01-28
TSK00304,CALL010836,DLR004,AGT001,CUS00664,schedule_appointment,high,completed,2024-01-25,2024-01-25,,2024-01-22
TSK00305,CALL005188,DLR002,AGT012,CUS00959,schedule_appointment,low,cancelled,2024-02-01,,,2024-01-28
TSK00306,CALL014704,DLR003,AGT005,CUS01296,schedule_appointment,low,in_progress,2024-01-01,2024-01-01,,2023-12-29
TSK00307,CALL002210,DLR002,AGT016,CUS00072,send_recall_info,high,cancelled,2024-01-19,2024-01-19,,2024-01-19
TSK00308,CALL012513,DLR002,AGT015,CUS01296,send_coupon,low,pending,2024-02-04,,,2024-02-03
TSK00309,CALL003800,DLR001,AGT016,CUS01715,confirm_appointment,medium,in_progress,2024-01-31,,,2024-01-27
TSK00310,,DLR002,AGT021,CUS00978,schedule_appointment,medium,completed,2024-02-06,,,2024-02-04
TSK00311,CALL007835,DLR004,AGT012,CUS00702,escalate_complaint,low,completed,2024-01-20,2024-01-20,,2024-01-18
TSK00312,,DLR005,AGT008,CUS00359,send_recall_info,low,pending,2024-02-07,2024-02-07,,2024-02-06
TSK00313,CALL014668,DLR001,AGT027,CUS01275,follow_up_call,low,in_progress,2024-01-15,,,2024-01-13
TSK00314,CALL014240,DLR003,AGT010,CUS01383,follow_up_call,medium,completed,2024-01-27,,,2024-01-27
TSK00315,CALL012357,DLR004,AGT022,CUS00108,send_coupon,high,cancelled,2024-01-12,,,2024-01-07
TSK00316,,DLR001,AGT029,CUS01926,escalate_complaint,medium,completed,2024-01-31,,,2024-01-31
TSK00317,CALL006593,DLR005,AGT022,CUS01683,confirm_appointment,medium,completed,2024-01-20,,,2024-01-18
TSK00318,CALL012779,DLR004,AGT002,CUS00968,send_recall_info,low,pending,2024-01-10,,,2024-01-10
TSK00319,CALL014681,DLR003,AGT008,CUS00917,update_contact,low,pending,2024-01-22,2024-01-22,,2024-01-20
TSK00320,CALL006050,DLR001,AGT024,CUS01193,escalate_complaint,medium,pending,2024-01-19,,,2024-01-19
TSK00321,CALL005647,DLR004,AGT026,CUS00219,escalate_complaint,low,completed,2024-01-23,,,2024-01-22
TSK00322,,DLR003,AGT010,CUS01525,confirm_appointment,low,completed,2024-02-05,2024-02-05,,2024-02-01
TSK00323,CALL008652,DLR002,AGT002,CUS01905,send_recall_info,high,in_progress,2024-01-29,2024-01-29,,2024-01-28
TSK00324,CALL006207,DLR003,AGT012,CUS00340,update_contact,low,pending,2024-02-06,2024-02-06,,2024-02-06
TSK00325,,DLR003,AGT022,CUS00851,send_recall_info,medium,in_progress,2024-01-13,2024-01-13,,2024-01-09
TSK00326,CALL004128,DLR004,AGT003,CUS00047,confirm_appointment,medium,cancelled,2024-01-12,,,2024-01-10
TSK00327,CALL004390,DLR002,AGT018,CUS01037,follow_up_call,high,pending,2024-01-28,,,2024-01-24
TSK00328,CALL003950,DLR004,AGT010,CUS01912,follow_up_call,high,pending,2024-02-07,,,2024-02-05
TSK00329,CALL011236,DLR002,AGT015,CUS01610,update_contact,high,pending,2024-02-05,,,2024-02-01
TSK00330,CALL003627,DLR001,AGT028,CUS01606,escalate_complaint,low,completed,2024-01-30,,,2024-01-28
TSK00331,CALL012045,DLR004,AGT015,CUS01072,send_survey,high,completed,2024-01-24,,,2024-01-19
TSK00332,CALL007190,DLR005,AGT020,CUS00146,escalate_complaint,medium,in_progress,2024-01-20,,,2024-01-18
TSK00333,CALL012730,DLR004,AGT004,CUS00234,send_coupon,high,completed,2024-01-23,2024-01-23,,2024-01-23
TSK00334,,DLR002,AGT021,CUS01903,send_recall_info,medium,in_progress,2024-01-18,2024-01-18,,2024-01-16
TSK00335,CALL001937,DLR004,AGT007,CUS01319,update_contact,medium,completed,2024-01-19,,,2024-01-16
TSK00336,CALL012606,DLR003,AGT028,CUS00239,confirm_appointment,medium,completed,2024-01-09,,,2024-01-09
TSK00337,CALL004734,DLR004,AGT009,CUS01353,escalate_complaint,low,cancelled,2024-02-05,,,2024-01-31
TSK00338,CALL009680,DLR004,AGT029,CUS00236,send_survey,medium,in_progress,2024-01-08,,,2024-01-05
TSK00339,CALL014482,DLR004,AGT019,CUS01986,send_recall_info,medium,in_progress,2024-01-10,,,2024-01-05
TSK00340,CALL003924,DLR001,AGT021,CUS01374,escalate_complaint,medium,completed,2024-01-30,2024-01-30,,2024-01-25
TSK00341,CALL000215,DLR001,AGT011,CUS00981,escalate_complaint,medium,completed,2024-01-25,,,2024-01-25
TSK00342,CALL004009,DLR004,AGT007,CUS00834,send_coupon,medium,cancelled,2024-01-14,,,2024-01-13
TSK00343,CALL003004,DLR001,AGT015,CUS00569,update_contact,medium,pending,2024-01-02,,,2024-01-01
TSK00344,CALL007107,DLR001,AGT024,CUS01564,schedule_appointment,medium,pending,2024-01-31,,,2024-01-26
TSK00345,,DLR001,AGT001,CUS00586,schedule_appointment,medium,completed,2024-01-17,2024-01-17,,2024-01-14
TSK00346,,DLR003,AGT002,CUS01899,send_recall_info,low,pending,2024-01-14,,,2024-01-13
TSK00347,CALL000286,DLR003,AGT013,CUS00350,confirm_appointment,high,completed,2024-01-23,,,2024-01-23
TSK00348,,DLR002,AGT020,CUS01919,update_contact,medium,pending,2024-01-13,2024-01-13,,2024-01-08
TSK00349,CALL006857,DLR001,AGT011,CUS00086,schedule_appointment,low,pending,2024-02-03,2024-02-03,,2024-02-01
TSK00350,,DLR005,AGT010,CUS00617,send_recall_info,medium,completed,2024-01-23,2024-01-23,,2024-01-21
TSK00351,,DLR002,AGT026,CUS00987,send_coupon,medium,in_progress,2024-02-04,2024-02-04,,2024-01-31
TSK00352,CALL014963,DLR001,AGT026,CUS00093,schedule_appointment,high,in_progress,2024-02-06,,,2024-02-04
TSK00353,CALL003539,DLR003,AGT013,CUS00376,schedule_appointment,medium,pending,2024-01-21,2024-01-21,,2024-01-19
TSK00354,CALL009414,DLR001,AGT015,CUS00646,schedule_appointment,high,completed,2024-02-02,,,2024-01-29
TSK00355,CALL014484,DLR005,AGT002,CUS00510,update_contact,low,pending,2024-01-02,2024-01-02,,2023-12-30
TSK00356,CALL014176,DLR005,AGT007,CUS00501,confirm_appointment,medium,pending,2024-01-02,2024-01-02,,2024-01-02
TSK00357,,DLR001,AGT009,CUS00448,update_contact,low,in_progress,2024-01-13,,,2024-01-11
TSK00358,CALL012452,DLR003,AGT016,CUS01383,schedule_appointment,low,pending,2024-01-16,,,2024-01-15
TSK00359,CALL003035,DLR003,AGT022,CUS01429,update_contact,medium,pending,2024-01-15,,,2024-01-14
TSK00360,,DLR004,AGT029,CUS00781,update_contact,low,in_progress,2024-01-06,2024-01-06,,2024-01-06
TSK00361,CALL009649,DLR003,AGT021,CUS01499,send_coupon,medium,pending,2024-01-23,,,2024-01-18
TSK00362,,DLR005,AGT021,CUS01217,send_coupon,medium,pending,2024-01-24,2024-01-24,,2024-01-20
TSK00363,CALL006690,DLR005,AGT005,CUS01916,send_recall_info,medium,cancelled,2024-01-09,,,2024-01-04
TSK00364,CALL007808,DLR005,AGT006,CUS01445,confirm_appointment,low,in_progress,2024-01-28,2024-01-28,,2024-01-27
TSK00365,CALL009815,DLR005,AGT011,CUS00267,escalate_complaint,medium,pending,2024-01-08,2024-01-08,,2024-01-03
TSK00366,CALL004281,DLR002,AGT017,CUS00287,follow_up_call,medium,completed,2024-01-07,,,2024-01-05
TSK00367,CALL013075,DLR003,AGT005,CUS01811,schedule_appointment,high,pending,2024-01-11,,,2024-01-09
TSK00368,,DLR002,AGT007,CUS00642,send_recall_info,high,cancelled,2024-01-03,2024-01-03,,2023-12-29
TSK00369,CALL014249,DLR005,AGT016,CUS01131,follow_up_call,medium,completed,2024-01-12,,,2024-01-10
TSK00370,CALL001430,DLR005,AGT026,CUS00976,schedule_appointment,high,pending,2024-01-25,2024-01-25,,2024-01-21
TSK00371,CALL014764,DLR005,AGT016,CUS01896,follow_up_call,low,pending,2024-01-28,,,2024-01-28
TSK00372,,DLR004,AGT022,CUS00065,escalate_complaint,medium,pending,2024-01-03,2024-01-03,,2023-12-31
TSK00373,,DLR005,AGT005,CUS01251,escalate_complaint,high,completed,2024-01-23,2024-01-23,,2024-01-18
TSK00374,CALL009442,DLR001,AGT024,CUS01625,escalate_complaint,low,pending,2024-01-20,,,2024-01-16
TSK00375,,DLR005,AGT014,CUS01757,schedule_appointment,low,pending,2024-01-18,,,2024-01-15
TSK00376,CALL000146,DLR004,AGT013,CUS00556,follow_up_call,medium,pending,2024-01-07,2024-01-07,,2024-01-07
TSK00377,,DLR003,AGT027,CUS01343,send_survey,medium,pending,2024-02-06,,,2024-02-05
TSK00378,CALL007100,DLR001,AGT012,CUS01393,escalate_complaint,medium,completed,2024-02-01,,,2024-01-30
TSK00379,CALL003784,DLR001,AGT029,CUS00546,follow_up_call,high,completed,2024-01-11,2024-01-11,,2024-01-07
TSK00380,CALL009136,DLR004,AGT014,CUS01565,send_coupon,medium,completed,2024-01-16,2024-01-16,,2024-01-11
TSK00381,CALL005951,DLR003,AGT027,CUS00277,escalate_complaint,high,completed,2024-01-08,,,2024-01-08
TSK00382,CALL001276,DLR004,AGT004,CUS00754,update_contact,high,pending,2024-01-06,,,2024-01-06
TSK00383,CALL014915,DLR001,AGT013,CUS01043,send_coupon,low,completed,2024-01-04,,,2023-12-31
TSK00384,CALL002428,DLR004,AGT022,CUS00811,follow_up_call,low,completed,2024-01-19,2024-01-19,,2024-01-19
TSK00385,,DLR005,AGT009,CUS01111,escalate_complaint,medium,cancelled,2024-01-16,,,2024-01-16
TSK00386,,DLR003,AGT010,CUS01496,escalate_complaint,high,completed,2024-01-10,,,2024-01-07
TSK00387,CALL002507,DLR002,AGT030,CUS01348,send_recall_info,medium,pending,2024-01-14,,,2024-01-09
TSK00388,CALL000382,DLR002,AGT022,CUS00313,send_coupon,high,pending,2024-01-01,,,2023-12-31
TSK00389,CALL001944,DLR005,AGT009,CUS01793,update_contact,high,cancelled,2024-01-10,2024-01-10,,2024-01-08
TSK00390,CALL000096,DLR005,AGT028,CUS01917,update_contact,low,pending,2024-01-15,,,2024-01-10
TSK00391,CALL013469,DLR005,AGT019,CUS01544,follow_up_call,low,completed,2024-02-05,,,2024-02-05
TSK00392,CALL007247,DLR004,AGT012,CUS01130,send_survey,high,in_progress,2024-01-11,,,2024-01-07
TSK00393,CALL008090,DLR002,AGT004,CUS00488,schedule_appointment,medium,pending,2024-02-07,2024-02-07,,2024-02-03
TSK00394,CALL004584,DLR001,AGT015,CUS00530,send_survey,high,completed,2024-01-07,2024-01-07,,2024-01-04
TSK00395,,DLR005,AGT030,CUS01570,send_survey,medium,completed,2024-01-23,2024-01-23,,2024-01-18
TSK00396,CALL013098,DLR005,AGT027,CUS01096,send_recall_info,medium,completed,2024-01-26,,,2024-01-23
TSK00397,CALL014648,DLR005,AGT019,CUS00084,follow_up_call,medium,pending,2024-01-29,2024-01-29,,2024-01-26
TSK00398,,DLR005,AGT001,CUS00177,send_coupon,medium,in_progress,2024-01-10,2024-01-10,,2024-01-09
TSK00399,CALL007105,DLR002,AGT029,CUS00174,send_recall_info,medium,cancelled,2024-01-02,,,2024-01-02
TSK00400,CALL003787,DLR002,AGT010,CUS00939,schedule_appointment,low,in_progress,2024-01-03,2024-01-03,,2024-01-02
TSK00401,,DLR001,AGT018,CUS00642,follow_up_call,medium,pending,2024-01-14,,,2024-01-10
TSK00402,CALL011729,DLR003,AGT017,CUS00218,confirm_appointment,medium,in_progress,2024-01-03,2024-01-03,,2023-12-29
TSK00403,CALL004768,DLR002,AGT017,CUS01065,send_recall_info,low,in_progress,2024-01-22,,,2024-01-22
TSK00404,CALL005719,DLR003,AGT012,CUS00240,update_contact,low,pending,2024-01-21,2024-01-21,,2024-01-21
TSK00405,,DLR003,AGT002,CUS00641,send_recall_info,medium,completed,2024-01-17,,,2024-01-12
TSK00406,,DLR002,AGT009,CUS01318,send_survey,medium,completed,2024-01-04,2024-01-04,,2024-01-04
TSK00407,CALL005180,DLR004,AGT012,CUS00896,send_coupon,high,cancelled,2024-01-24,,,2024-01-19
TSK00408,,DLR002,AGT011,CUS01161,follow_up_call,low,in_progress,2024-02-04,,,2024-01-30
TSK00409,CALL011884,DLR002,AGT027,CUS01424,update_contact,low,pending,2024-02-07,,,2024-02-07
TSK00410,,DLR004,AGT022,CUS00278,schedule_appointment,high,in_progress,2024-02-02,,,2024-02-02
TSK00411,CALL000495,DLR003,AGT030,CUS00341,send_survey,medium,in_progress,2024-01-12,,,2024-01-10
TSK00412,,DLR001,AGT027,CUS00985,escalate_complaint,high,in_progress,2024-01-18,,,2024-01-16
TSK00413,CALL003048,DLR004,AGT025,CUS01894,update_contact,medium,pending,2024-01-29,,,2024-01-24
TSK00414,CALL003834,DLR002,AGT025,CUS00803,send_recall_info,medium,completed,2024-01-07,2024-01-07,,2024-01-04
TSK00415,CALL000249,DLR001,AGT012,CUS00387,send_coupon,high,in_progress,2024-01-15,,,2024-01-14
TSK00416,CALL005912,DLR004,AGT015,CUS01274,schedule_appointment,low,completed,2024-01-28,,,2024-01-27
TSK00417,CALL011620,DLR002,AGT003,CUS00150,send_survey,medium,in_progress,2024-01-27,,,2024-01-26
TSK00418,CALL014330,DLR002,AGT017,CUS00959,follow_up_call,medium,pending,2024-01-07,2024-01-07,,2024-01-03
TSK00419,CALL011522,DLR002,AGT010,CUS00119,update_contact,medium,pending,2024-01-05,,,2024-01-03
TSK00420,CALL005209,DLR003,AGT010,CUS00393,send_coupon,high,pending,2024-01-31,,,2024-01-28
TSK00421,,DLR001,AGT023,CUS01594,send_coupon,low,cancelled,2024-01-02,,,2024-01-02
TSK00422,CALL000994,DLR002,AGT006,CUS00376,update_contact,medium,in_progress,2024-01-17,,,2024-01-14
TSK00423,CALL014715,DLR002,AGT005,CUS01208,confirm_appointment,medium,pending,2024-02-03,,,2024-02-03
TSK00424,CALL012479,DLR005,AGT016,CUS00079,follow_up_call,medium,in_progress,2024-01-06,,,2024-01-02
TSK00425,CALL001554,DLR001,AGT005,CUS01167,send_coupon,medium,completed,2024-01-12,2024-01-12,,2024-01-12
TSK00426,,DLR005,AGT011,CUS00020,schedule_appointment,medium,completed,2024-01-06,2024-01-06,,2024-01-04
TSK00427,CALL008641,DLR001,AGT004,CUS00181,send_recall_info,high,completed,2024-02-06,,,2024-02-04
TSK00428,CALL010360,DLR003,AGT012,CUS00276,send_survey,low,cancelled,2024-01-06,2024-01-06,,2024-01-05
TSK00429,,DLR003,AGT019,CUS00667,escalate_complaint,medium,pending,2024-01-17,2024-01-17,,2024-01-16
TSK00430,CALL013117,DLR004,AGT026,CUS00816,send_survey,high,cancelled,2024-01-08,,,2024-01-08
TSK00431,CALL002662,DLR003,AGT008,CUS01745,escalate_complaint,low,completed,2024-01-04,2024-01-04,,2024-01-04
TSK00432,,DLR005,AGT008,CUS01714,send_recall_info,low,pending,2024-01-12,,,2024-01-07
TSK00433,CALL009681,DLR003,AGT004,CUS01371,update_contact,medium,completed,2024-01-20,,,2024-01-16
TSK00434,CALL011363,DLR003,AGT019,CUS01459,update_contact,high,cancelled,2024-02-03,2024-02-03,,2024-02-01
TSK00435,CALL002862,DLR004,AGT018,CUS01641,confirm_appointment,high,pending,2024-01-07,,,2024-01-06
TSK00436,,DLR004,AGT012,CUS00548,send_coupon,high,pending,2024-01-17,,,2024-01-15
TSK00437,,DLR001,AGT004,CUS01047,send_survey,low,completed,2024-01-21,,,2024-01-20
TSK00438,,DLR004,AGT029,CUS00803,send_recall_info,high,completed,2024-01-26,,,2024-01-24
TSK00439,CALL008357,DLR001,AGT028,CUS00095,update_contact,high,in_progress,2024-01-05,,,2024-01-01
TSK00440,CALL006468,DLR005,AGT001,CUS00536,send_recall_info,high,in_progress,2024-01-06,2024-01-06,,2024-01-01
TSK00441,CALL012874,DLR001,AGT023,CUS01016,update_contact,medium,completed,2024-01-26,,,2024-01-24
TSK00442,,DLR003,AGT013,CUS01196,send_coupon,medium,in_progress,2024-01-28,,,2024-01-24
TSK00443,CALL014754,DLR004,AGT013,CUS00468,send_coupon,medium,completed,2024-01-11,,,2024-01-11
TSK00444,,DLR001,AGT007,CUS00185,confirm_appointment,medium,cancelled,2024-01-11,,,2024-01-06
TSK00445,CALL014484,DLR005,AGT001,CUS01200,schedule_appointment,medium,completed,2024-01-11,2024-01-11,,2024-01-09
TSK00446,CALL006230,DLR004,AGT003,CUS00906,send_survey,high,pending,2024-01-29,2024-01-29,,2024-01-25
TSK00447,,DLR001,AGT022,CUS01642,send_survey,low,completed,2024-01-23,,,2024-01-21
TSK00448,CALL000476,DLR001,AGT016,CUS01512,send_recall_info,low,completed,2024-01-03,,,2023-12-29
TSK00449,CALL003841,DLR001,AGT015,CUS00737,schedule_appointment,medium,completed,2024-02-05,2024-02-05,,2024-02-01
